FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC168517,ACC751194,46114,Cash Deposit,2024-01-13,normal
ACC153872,ACC901577,51467,Cash Deposit,2025-04-21,normal
ACC522060,ACC153872,37226,RTGS,2024-04-19,normal
ACC168517,ACC332360,106850,RTGS,2023-07-30,normal
ACC901577,ACC153872,71889,NEFT,2023-07-02,normal
ACC153872,ACC528361,4825,Cash Deposit,2022-12-05,normal
ACC718226,ACC600935,53867,RTGS,2024-11-22,normal
ACC168517,ACC332360,114024,Cash Deposit,2022-04-13,normal
ACC168517,ACC717113,109627,Cash Deposit,2022-07-12,normal
ACC326895,ACC760021,138983,Cash Deposit,2023-06-21,normal
ACC153872,ACC141797,45761,NEFT,2025-03-27,normal
ACC600935,ACC396451,33520,UPI,2025-01-27,normal
ACC528361,ACC153872,134924,Cash Deposit,2024-06-01,normal
ACC522060,ACC760021,128242,NEFT,2024-03-29,normal
ACC273982,ACC153872,2522,Cash Deposit,2024-01-24,normal
ACC147726,ACC760021,3462,RTGS,2024-03-02,normal
ACC168517,ACC340044,42914,Cash Deposit,2024-04-24,normal
ACC717113,ACC600935,74249,NEFT,2022-07-01,normal
ACC321275,ACC153872,51097,RTGS,2024-02-02,normal
ACC600935,ACC332360,143596,Cash Deposit,2024-06-09,normal
ACC153872,ACC147726,28346,RTGS,2024-12-13,normal
ACC751194,ACC168517,84771,NEFT,2024-04-08,normal
ACC332360,ACC760021,131988,UPI,2023-02-07,normal
ACC889359,ACC153872,142127,UPI,2024-05-01,normal
ACC522060,ACC153872,73106,RTGS,2025-06-22,normal
ACC168517,ACC142185,97252,Cash Deposit,2025-12-27,normal
ACC168517,ACC901577,119551,UPI,2022-01-13,normal
ACC301939,ACC760021,131772,Cash Deposit,2022-04-18,normal
ACC153872,ACC717113,112519,NEFT,2024-04-11,normal
ACC141797,ACC760021,124536,UPI,2024-08-14,normal
ACC141797,ACC153872,56351,Cash Deposit,2025-02-17,normal
ACC878967,ACC760021,81753,Cash Deposit,2022-10-05,normal
ACC273982,ACC168517,129085,RTGS,2025-03-25,normal
ACC717113,ACC760021,60398,Cash Deposit,2025-03-19,normal
ACC600935,ACC360247,122658,Cash Deposit,2024-01-13,normal
ACC147726,ACC168517,137359,NEFT,2023-03-06,normal
ACC522060,ACC153872,2652,RTGS,2024-02-26,normal
ACC901577,ACC153872,55834,NEFT,2024-12-11,normal
ACC153872,ACC341736,128103,UPI,2022-10-28,normal
ACC717113,ACC153872,14116,Cash Deposit,2023-05-12,normal
ACC332360,ACC168517,122649,RTGS,2024-11-12,normal
ACC205409,ACC153872,129621,UPI,2024-06-24,normal
ACC168517,ACC528361,134653,UPI,2025-09-17,normal
ACC889359,ACC153872,90256,UPI,2022-01-27,normal
ACC478411,ACC600935,100973,RTGS,2024-04-30,normal
ACC522060,ACC168517,6232,RTGS,2022-07-12,normal
ACC717113,ACC168517,116995,Cash Deposit,2024-02-09,normal
ACC478411,ACC168517,53897,Cash Deposit,2022-11-01,normal
ACC760021,ACC889359,26840,UPI,2024-11-18,normal
ACC760021,ACC889359,8850,NEFT,2024-04-25,normal
ACC396451,ACC168517,101494,RTGS,2022-05-01,normal
ACC600935,ACC282256,80793,UPI,2022-01-24,normal
ACC153872,ACC876039,109923,UPI,2025-10-28,normal
ACC644173,ACC168517,135713,RTGS,2024-01-25,normal
ACC340044,ACC600935,144292,Cash Deposit,2025-05-08,normal
ACC717113,ACC760021,59909,NEFT,2022-04-30,normal
ACC205409,ACC760021,40179,RTGS,2023-01-13,normal
ACC760021,ACC836996,94058,UPI,2025-09-12,normal
ACC153872,ACC396451,61814,NEFT,2024-02-03,normal
ACC717113,ACC600935,64983,UPI,2022-03-01,normal
ACC153872,ACC718226,118405,NEFT,2022-03-30,normal
ACC342720,ACC760021,49277,NEFT,2023-10-24,normal
ACC600935,ACC522060,9548,UPI,2024-02-26,normal
ACC168517,ACC713762,3298,UPI,2024-03-22,normal
ACC332360,ACC153872,39388,NEFT,2023-04-10,normal
ACC153872,ACC342720,33003,Cash Deposit,2025-06-13,normal
ACC168517,ACC332360,21445,NEFT,2025-07-03,normal
ACC717113,ACC168517,114087,Cash Deposit,2023-02-23,normal
ACC760021,ACC717113,37898,NEFT,2024-02-05,normal
ACC153872,ACC185131,42910,NEFT,2025-11-21,normal
ACC760021,ACC282256,24490,UPI,2025-11-29,normal
ACC718226,ACC760021,53664,NEFT,2022-03-28,normal
ACC153872,ACC168517,120175,Cash Deposit,2025-01-29,normal
ACC168517,ACC796212,26486,Cash Deposit,2022-08-07,normal
ACC889359,ACC153872,41308,Cash Deposit,2025-01-22,normal
ACC522060,ACC600935,127564,RTGS,2024-02-26,normal
ACC114835,ACC153872,79593,RTGS,2022-03-25,normal
ACC326895,ACC600935,54505,UPI,2025-11-23,normal
ACC899787,ACC168517,65765,NEFT,2024-05-12,normal
ACC760021,ACC341736,93396,UPI,2025-02-21,normal
ACC718226,ACC760021,56268,RTGS,2024-01-04,normal
ACC600935,ACC796212,68099,UPI,2024-02-27,normal
ACC713762,ACC760021,35694,NEFT,2023-08-18,normal
