FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC600935,ACC332360,143596,Cash Deposit,2024-06-09,normal
ACC718226,ACC332360,41670,UPI,2022-04-24,normal
ACC522060,ACC332360,97550,NEFT,2023-05-19,normal
ACC522060,ACC332360,66987,RTGS,2023-09-22,normal
ACC332360,ACC760021,131988,UPI,2023-02-07,normal
ACC332360,ACC713762,93648,UPI,2022-05-08,normal
ACC147726,ACC332360,20688,NEFT,2024-08-23,normal
ACC332360,ACC205409,52485,NEFT,2023-06-08,normal
ACC717113,ACC332360,94803,NEFT,2024-11-08,normal
ACC332360,ACC326895,5303,Cash Deposit,2023-09-30,normal
ACC522060,ACC836996,74428,UPI,2022-02-07,normal
ACC332360,ACC360247,56789,RTGS,2025-04-20,normal
ACC114835,ACC878967,12461,Cash Deposit,2023-05-04,normal
ACC360247,ACC332360,104692,UPI,2023-10-21,normal
ACC713762,ACC332360,46089,NEFT,2022-03-26,normal
ACC796212,ACC876039,40078,RTGS,2024-03-09,normal
ACC796212,ACC718226,74267,Cash Deposit,2025-02-07,normal
ACC751194,ACC836996,107716,Cash Deposit,2022-03-08,normal
ACC332360,ACC360247,6310,Cash Deposit,2022-09-23,normal
ACC114835,ACC332360,105759,RTGS,2023-05-04,normal
ACC332360,ACC326895,13482,NEFT,2025-04-28,normal
ACC713762,ACC332360,64195,NEFT,2025-08-01,normal
ACC644173,ACC332360,141839,NEFT,2024-05-31,normal
ACC332360,ACC718226,147971,Cash Deposit,2025-05-23,normal
ACC341736,ACC332360,149078,RTGS,2022-09-05,normal
ACC332360,ACC478411,54179,NEFT,2025-10-26,normal
ACC332360,ACC326895,25636,RTGS,2024-05-16,normal
ACC332360,ACC326895,87563,RTGS,2023-09-22,normal
ACC717113,ACC332360,100402,Cash Deposit,2023-06-26,normal
ACC332360,ACC326895,65671,RTGS,2025-11-22,normal
ACC326895,ACC332360,28282,UPI,2025-02-28,normal
ACC878967,ACC717113,115373,UPI,2024-09-28,normal
ACC718226,ACC332360,148976,Cash Deposit,2022-10-01,normal
ACC326895,ACC878967,105490,RTGS,2024-07-31,normal
ACC326895,ACC878967,126098,UPI,2023-04-30,normal
ACC332360,ACC326895,49804,NEFT,2022-02-14,normal
ACC332360,ACC522060,91678,RTGS,2022-09-17,normal
ACC332360,ACC141797,86831,NEFT,2024-06-12,normal
ACC326895,ACC332360,134705,NEFT,2025-12-04,normal
ACC332360,ACC478411,11057,Cash Deposit,2023-11-18,normal
ACC878967,ACC760021,81753,Cash Deposit,2022-10-05,normal
ACC332360,ACC273982,125972,Cash Deposit,2025-12-21,normal
ACC332360,ACC751194,78054,RTGS,2022-05-19,normal
ACC114835,ACC836996,144345,UPI,2022-05-02,normal
ACC713762,ACC878967,125275,Cash Deposit,2024-06-01,normal
ACC718226,ACC332360,20688,RTGS,2024-04-29,normal
ACC340044,ACC332360,54878,RTGS,2023-02-17,normal
ACC332360,ACC326895,52852,Cash Deposit,2022-04-04,normal
ACC332360,ACC717113,74870,UPI,2022-05-22,normal
ACC836996,ACC205409,72857,NEFT,2024-12-14,normal
ACC142185,ACC836996,82940,RTGS,2022-05-17,normal
ACC332360,ACC950544,35852,Cash Deposit,2025-05-26,normal
ACC836996,ACC147726,66144,UPI,2025-08-17,normal
ACC878967,ACC522060,10160,Cash Deposit,2025-08-09,normal
ACC332360,ACC396451,112289,Cash Deposit,2024-10-13,normal
ACC205409,ACC332360,131528,NEFT,2025-05-18,normal
ACC878967,ACC522060,57075,Cash Deposit,2024-11-01,normal
ACC273982,ACC332360,130045,RTGS,2022-01-15,normal
ACC332360,ACC168517,122649,RTGS,2024-11-12,normal
ACC332360,ACC326895,37314,Cash Deposit,2025-06-09,normal
ACC321275,ACC878967,40614,RTGS,2025-09-18,normal
ACC878967,ACC796212,99739,Cash Deposit,2022-05-22,normal
ACC396451,ACC332360,124306,Cash Deposit,2023-03-01,normal
ACC522060,ACC332360,26652,NEFT,2024-04-08,normal
ACC889359,ACC332360,38582,RTGS,2023-10-04,normal
ACC332360,ACC713762,116745,UPI,2024-05-17,normal
ACC796212,ACC326895,122058,RTGS,2024-12-13,normal
ACC332360,ACC360247,100035,NEFT,2024-10-25,normal
ACC332360,ACC185131,142486,UPI,2024-09-10,normal
ACC332360,ACC326895,24100,NEFT,2023-10-27,normal
ACC878967,ACC796212,5875,NEFT,2024-09-22,normal
ACC901577,ACC796212,108270,Cash Deposit,2025-07-16,normal
ACC332360,ACC326895,16216,RTGS,2023-01-14,normal
ACC282256,ACC796212,42213,RTGS,2022-02-25,normal
ACC147726,ACC332360,84585,Cash Deposit,2022-06-04,normal
ACC332360,ACC478411,9217,NEFT,2022-07-15,normal
ACC522060,ACC836996,56456,Cash Deposit,2023-06-09,normal
ACC878967,ACC717113,114734,UPI,2024-05-29,normal
ACC717113,ACC332360,129906,UPI,2024-03-09,normal
ACC147726,ACC796212,125923,UPI,2024-01-27,normal
ACC332360,ACC717113,111667,UPI,2023-02-07,normal
ACC796212,ACC522060,137074,UPI,2025-09-05,normal
ACC899787,ACC796212,66184,RTGS,2022-02-17,normal
ACC836996,ACC644173,76835,UPI,2024-03-26,normal
ACC713762,ACC836996,110425,RTGS,2025-12-09,normal
ACC836996,ACC796212,104139,UPI,2022-08-09,normal
ACC528361,ACC332360,61355,Cash Deposit,2023-04-20,normal
ACC332360,ACC713762,144712,NEFT,2022-07-06,normal
ACC718226,ACC332360,18091,RTGS,2025-11-25,normal
ACC342720,ACC796212,24651,NEFT,2024-10-11,normal
ACC876039,ACC332360,138512,NEFT,2025-02-11,normal
ACC718226,ACC836996,141884,Cash Deposit,2024-07-29,normal
ACC878967,ACC717113,33187,Cash Deposit,2023-12-15,normal
ACC522060,ACC332360,64250,Cash Deposit,2022-06-18,normal
ACC326895,ACC332360,115598,UPI,2025-09-17,normal
ACC878967,ACC718226,132245,NEFT,2023-10-01,normal
ACC332360,ACC717113,76185,NEFT,2024-09-23,normal
ACC717113,ACC332360,42910,RTGS,2024-03-09,normal
ACC332360,ACC522060,73946,UPI,2022-08-16,normal
ACC332360,ACC273982,135495,RTGS,2025-08-20,normal
ACC522060,ACC332360,109964,NEFT,2024-04-17,normal
ACC360247,ACC332360,108861,UPI,2022-12-12,normal
ACC760021,ACC836996,94058,UPI,2025-09-12,normal
ACC332360,ACC718226,12227,Cash Deposit,2025-02-09,normal
ACC141797,ACC332360,116473,NEFT,2023-08-16,normal
ACC141797,ACC332360,21080,Cash Deposit,2022-02-18,normal
ACC796212,ACC718226,88357,Cash Deposit,2023-05-12,normal
ACC332360,ACC718226,35095,NEFT,2024-11-11,normal
ACC878967,ACC717113,147611,UPI,2025-06-03,normal
ACC332360,ACC326895,92270,NEFT,2024-10-16,normal
ACC876039,ACC796212,118557,UPI,2023-05-29,normal
ACC899787,ACC332360,74943,NEFT,2023-01-18,normal
ACC332360,ACC718226,122507,UPI,2023-05-08,normal
ACC878967,ACC718226,3249,Cash Deposit,2022-03-07,normal
ACC332360,ACC321275,82691,Cash Deposit,2022-08-15,normal
ACC796212,ACC718226,43149,UPI,2025-05-14,normal
ACC522060,ACC332360,24809,RTGS,2024-04-14,normal
ACC899787,ACC332360,98591,Cash Deposit,2023-12-26,normal
ACC332360,ACC153872,39388,NEFT,2023-04-10,normal
ACC332360,ACC478411,124872,NEFT,2024-08-11,normal
ACC332360,ACC717113,147168,Cash Deposit,2022-06-27,normal
ACC168517,ACC332360,21445,NEFT,2025-07-03,normal
ACC717113,ACC332360,38191,Cash Deposit,2024-02-15,normal
ACC332360,ACC522060,83675,NEFT,2023-01-30,normal
ACC332360,ACC340044,66183,Cash Deposit,2024-07-17,normal
ACC796212,ACC751194,54875,RTGS,2025-10-30,normal
ACC332360,ACC796212,74034,NEFT,2025-09-28,normal
ACC332360,ACC301939,49992,Cash Deposit,2023-07-27,normal
ACC717113,ACC878967,75054,Cash Deposit,2025-03-29,normal
ACC332360,ACC396451,45616,RTGS,2025-11-16,normal
ACC717113,ACC332360,99116,Cash Deposit,2024-05-08,normal
ACC718226,ACC332360,108343,Cash Deposit,2024-02-28,normal
ACC332360,ACC326895,88552,NEFT,2023-01-27,normal
ACC796212,ACC114835,85299,Cash Deposit,2024-02-21,normal
ACC332360,ACC142185,11752,RTGS,2022-11-13,normal
ACC168517,ACC796212,26486,Cash Deposit,2022-08-07,normal
ACC332360,ACC717113,103025,Cash Deposit,2024-06-17,normal
ACC878967,ACC332360,12927,NEFT,2023-10-20,normal
ACC332360,ACC718226,72171,RTGS,2024-05-21,normal
ACC332360,ACC342720,91383,UPI,2023-02-23,normal
ACC332360,ACC478411,18051,Cash Deposit,2022-12-04,normal
ACC644173,ACC332360,144702,UPI,2024-08-14,normal
ACC340044,ACC332360,149928,UPI,2024-08-24,normal
ACC836996,ACC528361,78674,Cash Deposit,2022-10-15,normal
ACC332360,ACC717113,4259,NEFT,2024-06-25,normal
ACC301939,ACC332360,39108,UPI,2023-07-25,normal
ACC836996,ACC205409,115902,RTGS,2023-12-18,normal
ACC332360,ACC321275,41934,Cash Deposit,2022-11-27,normal
ACC341736,ACC796212,21906,UPI,2023-06-14,normal
ACC332360,ACC321275,13496,RTGS,2022-05-22,normal
ACC600935,ACC796212,68099,UPI,2024-02-27,normal
ACC522060,ACC796212,131723,UPI,2025-11-19,normal
ACC751194,ACC332360,100825,Cash Deposit,2022-02-05,normal
ACC522060,ACC332360,11887,NEFT,2025-04-21,normal
