FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC528361,ACC321275,103747,Cash Deposit,2025-12-01,normal
ACC718226,ACC528361,31141,NEFT,2022-10-08,normal
ACC528361,ACC760021,27811,Cash Deposit,2023-12-01,normal
ACC528361,ACC114835,140432,UPI,2024-04-04,normal
ACC899787,ACC205409,34867,RTGS,2023-03-23,normal
ACC326895,ACC899787,99128,Cash Deposit,2023-04-27,normal
ACC876039,ACC282256,109870,NEFT,2024-07-11,normal
ACC326895,ACC321275,47990,UPI,2025-08-10,normal
ACC899787,ACC713762,131304,NEFT,2023-01-05,normal
ACC878967,ACC528361,99361,UPI,2023-09-05,normal
ACC717113,ACC528361,66383,UPI,2023-01-30,normal
ACC332360,ACC899787,88996,NEFT,2023-12-28,normal
ACC321275,ACC326895,86236,NEFT,2025-12-05,normal
ACC899787,ACC321275,127259,RTGS,2022-10-04,normal
ACC836996,ACC899787,111572,RTGS,2022-04-23,normal
ACC878967,ACC899787,12794,Cash Deposit,2022-12-12,normal
ACC528361,ACC878967,72429,RTGS,2023-12-09,normal
ACC153872,ACC528361,4825,Cash Deposit,2022-12-05,normal
ACC528361,ACC153872,134924,Cash Deposit,2024-06-01,normal
ACC326895,ACC528361,14239,RTGS,2024-03-04,normal
ACC528361,ACC717113,5887,UPI,2024-08-29,normal
ACC876039,ACC717113,142642,RTGS,2022-11-24,normal
ACC321275,ACC717113,63451,UPI,2022-06-28,normal
ACC342720,ACC899787,21751,NEFT,2024-08-12,normal
ACC751194,ACC528361,80419,Cash Deposit,2024-12-14,normal
ACC321275,ACC153872,51097,RTGS,2024-02-02,normal
ACC326895,ACC321275,85358,NEFT,2023-04-07,normal
ACC147726,ACC528361,49012,UPI,2022-04-03,normal
ACC899787,ACC522060,20607,UPI,2025-04-24,normal
ACC644173,ACC899787,95658,RTGS,2022-07-03,normal
ACC899787,ACC142185,45636,Cash Deposit,2025-01-07,normal
ACC876039,ACC326895,32663,NEFT,2024-03-26,normal
ACC717113,ACC899787,7515,RTGS,2025-09-13,normal
ACC321275,ACC326895,55404,Cash Deposit,2023-04-30,normal
ACC528361,ACC522060,129764,RTGS,2022-03-29,normal
ACC796212,ACC876039,40078,RTGS,2024-03-09,normal
ACC899787,ACC528361,122604,RTGS,2024-01-30,normal
ACC899787,ACC205409,31389,UPI,2025-03-22,normal
ACC899787,ACC141797,61016,NEFT,2024-11-18,normal
ACC899787,ACC478411,63534,NEFT,2024-04-16,normal
ACC326895,ACC876039,85853,RTGS,2025-11-23,normal
ACC528361,ACC340044,141334,RTGS,2024-03-25,normal
ACC326895,ACC876039,57137,RTGS,2025-03-04,normal
ACC321275,ACC114835,76539,UPI,2023-05-19,normal
ACC876039,ACC326895,115376,UPI,2025-07-04,normal
ACC876039,ACC522060,126057,UPI,2024-01-22,normal
ACC899787,ACC326895,120077,UPI,2024-06-13,normal
ACC321275,ACC282256,130894,UPI,2022-05-12,normal
ACC899787,ACC717113,103402,UPI,2023-01-30,normal
ACC718226,ACC528361,131376,NEFT,2023-12-23,normal
ACC899787,ACC185131,143703,UPI,2025-06-06,normal
ACC876039,ACC522060,145787,UPI,2022-04-03,normal
ACC326895,ACC876039,16841,RTGS,2022-03-15,normal
ACC114835,ACC528361,11607,NEFT,2022-08-31,normal
ACC282256,ACC528361,59152,Cash Deposit,2022-07-25,normal
ACC950544,ACC321275,75441,NEFT,2023-06-24,normal
ACC751194,ACC899787,41946,Cash Deposit,2023-04-10,normal
ACC168517,ACC528361,134653,UPI,2025-09-17,normal
ACC321275,ACC878967,40614,RTGS,2025-09-18,normal
ACC522060,ACC876039,103345,NEFT,2025-12-02,normal
ACC321275,ACC326895,149443,RTGS,2023-02-21,normal
ACC321275,ACC326895,148231,RTGS,2023-01-22,normal
ACC341736,ACC899787,59718,NEFT,2023-07-05,normal
ACC876039,ACC141797,38203,Cash Deposit,2022-12-11,normal
ACC185131,ACC876039,90621,RTGS,2023-03-03,normal
ACC899787,ACC796212,66184,RTGS,2022-02-17,normal
ACC899787,ACC342720,3066,Cash Deposit,2022-07-15,normal
ACC321275,ACC717113,25181,RTGS,2025-06-24,normal
ACC153872,ACC876039,109923,UPI,2025-10-28,normal
ACC528361,ACC332360,61355,Cash Deposit,2023-04-20,normal
ACC717113,ACC876039,129313,NEFT,2025-04-26,normal
ACC876039,ACC332360,138512,NEFT,2025-02-11,normal
ACC876039,ACC713762,28290,UPI,2024-09-22,normal
ACC321275,ACC340044,92971,NEFT,2025-09-28,normal
ACC876039,ACC326895,148357,NEFT,2025-04-13,normal
ACC876039,ACC796212,118557,UPI,2023-05-29,normal
ACC899787,ACC332360,74943,NEFT,2023-01-18,normal
ACC899787,ACC205409,42167,RTGS,2024-11-30,normal
ACC360247,ACC876039,65016,Cash Deposit,2022-10-16,normal
ACC332360,ACC321275,82691,Cash Deposit,2022-08-15,normal
ACC360247,ACC528361,33253,UPI,2024-01-06,normal
ACC321275,ACC717113,114797,RTGS,2022-07-23,normal
ACC899787,ACC332360,98591,Cash Deposit,2023-12-26,normal
ACC717113,ACC876039,117814,RTGS,2022-02-19,normal
ACC522060,ACC321275,21175,UPI,2023-03-01,normal
ACC876039,ACC718226,103162,RTGS,2025-06-10,normal
ACC321275,ACC522060,7683,RTGS,2023-09-21,normal
ACC282256,ACC321275,117566,UPI,2025-04-11,normal
ACC141797,ACC899787,72707,NEFT,2023-10-11,normal
ACC321275,ACC114835,106910,NEFT,2024-06-30,normal
ACC717113,ACC321275,54943,UPI,2025-09-21,normal
ACC522060,ACC899787,89857,NEFT,2025-02-19,normal
ACC717113,ACC528361,60657,UPI,2025-02-11,normal
ACC836996,ACC528361,78674,Cash Deposit,2022-10-15,normal
ACC326895,ACC876039,130151,NEFT,2023-03-20,normal
ACC528361,ACC522060,113986,RTGS,2022-09-04,normal
ACC332360,ACC321275,41934,Cash Deposit,2022-11-27,normal
ACC713762,ACC321275,122233,Cash Deposit,2022-02-13,normal
ACC899787,ACC168517,65765,NEFT,2024-05-12,normal
ACC528361,ACC718226,31960,Cash Deposit,2022-06-19,normal
ACC332360,ACC321275,13496,RTGS,2022-05-22,normal
ACC321275,ACC522060,111853,NEFT,2022-01-19,normal
ACC876039,ACC522060,90149,RTGS,2025-05-09,normal
ACC644173,ACC321275,110309,RTGS,2025-07-21,normal
ACC522060,ACC876039,64931,NEFT,2022-11-16,normal
ACC522060,ACC876039,39027,RTGS,2022-02-12,normal
ACC528361,ACC718226,39549,NEFT,2024-10-11,normal
ACC478411,ACC321275,54631,NEFT,2022-01-27,normal
