FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC332360,ACC326895,87563,RTGS,2023-09-22,normal
ACC326895,ACC876039,85853,RTGS,2025-11-23,normal
ACC889359,ACC114835,34258,UPI,2025-02-08,normal
ACC326895,ACC718226,131734,RTGS,2023-06-25,normal
ACC114835,ACC142185,100108,RTGS,2025-11-07,normal
ACC332360,ACC326895,65671,RTGS,2025-11-22,normal
ACC326895,ACC332360,28282,UPI,2025-02-28,normal
ACC326895,ACC522060,39658,RTGS,2025-11-14,normal
ACC326895,ACC876039,57137,RTGS,2025-03-04,normal
ACC326895,ACC878967,105490,RTGS,2024-07-31,normal
ACC326895,ACC878967,126098,UPI,2023-04-30,normal
ACC326895,ACC360247,90643,UPI,2025-08-27,normal
ACC332360,ACC326895,49804,NEFT,2022-02-14,normal
ACC326895,ACC713762,19107,UPI,2024-05-16,normal
ACC326895,ACC396451,137335,Cash Deposit,2023-07-26,normal
ACC326895,ACC142185,34588,NEFT,2022-03-02,normal
ACC321275,ACC114835,76539,UPI,2023-05-19,normal
ACC876039,ACC326895,115376,UPI,2025-07-04,normal
ACC326895,ACC332360,134705,NEFT,2025-12-04,normal
ACC142185,ACC114835,80312,NEFT,2024-09-06,normal
ACC332360,ACC478411,11057,Cash Deposit,2023-11-18,normal
ACC326895,ACC147726,135262,Cash Deposit,2025-09-18,normal
ACC326895,ACC950544,59039,RTGS,2025-04-17,normal
ACC326895,ACC141797,134667,NEFT,2024-05-25,normal
ACC899787,ACC326895,120077,UPI,2024-06-13,normal
ACC341736,ACC326895,141212,Cash Deposit,2025-12-11,normal
ACC950544,ACC478411,22194,Cash Deposit,2023-02-14,normal
ACC717113,ACC478411,82202,Cash Deposit,2024-08-15,normal
ACC114835,ACC282256,87083,RTGS,2024-11-21,normal
ACC114835,ACC836996,144345,UPI,2022-05-02,normal
ACC147726,ACC478411,36710,NEFT,2022-01-16,normal
ACC522060,ACC326895,136294,RTGS,2025-04-20,normal
ACC332360,ACC326895,52852,Cash Deposit,2022-04-04,normal
ACC282256,ACC478411,131012,NEFT,2023-09-05,normal
ACC301939,ACC326895,149723,RTGS,2024-06-20,normal
ACC185131,ACC478411,75387,RTGS,2022-12-06,normal
ACC326895,ACC717113,24662,NEFT,2024-01-31,normal
ACC185131,ACC326895,126192,RTGS,2022-09-01,normal
ACC326895,ACC876039,16841,RTGS,2022-03-15,normal
ACC114835,ACC528361,11607,NEFT,2022-08-31,normal
ACC114835,ACC717113,62546,Cash Deposit,2023-04-04,normal
ACC522060,ACC326895,142444,NEFT,2024-06-28,normal
ACC332360,ACC326895,37314,Cash Deposit,2025-06-09,normal
ACC326895,ACC950544,148685,NEFT,2023-03-03,normal
ACC717113,ACC326895,66864,RTGS,2025-04-09,normal
ACC718226,ACC478411,125454,Cash Deposit,2025-12-23,normal
ACC114835,ACC185131,92538,Cash Deposit,2025-07-18,normal
ACC321275,ACC326895,149443,RTGS,2023-02-21,normal
ACC321275,ACC326895,148231,RTGS,2023-01-22,normal
ACC478411,ACC600935,100973,RTGS,2024-04-30,normal
ACC717113,ACC326895,93871,RTGS,2022-05-09,normal
ACC718226,ACC114835,96501,Cash Deposit,2024-06-08,normal
ACC326895,ACC282256,101512,NEFT,2023-03-23,normal
ACC522060,ACC114835,38878,UPI,2023-01-05,normal
ACC326895,ACC205409,101082,NEFT,2025-11-25,normal
ACC478411,ACC168517,53897,Cash Deposit,2022-11-01,normal
ACC796212,ACC326895,122058,RTGS,2024-12-13,normal
ACC332360,ACC326895,24100,NEFT,2023-10-27,normal
ACC340044,ACC326895,115543,RTGS,2024-09-12,normal
ACC340044,ACC326895,53426,RTGS,2022-01-26,normal
ACC332360,ACC326895,16216,RTGS,2023-01-14,normal
ACC713762,ACC114835,67496,UPI,2023-02-26,normal
ACC713762,ACC326895,36207,UPI,2023-01-13,normal
ACC332360,ACC478411,9217,NEFT,2022-07-15,normal
ACC326895,ACC717113,52447,UPI,2023-04-12,normal
ACC326895,ACC717113,89958,Cash Deposit,2024-04-23,normal
ACC718226,ACC326895,50672,RTGS,2024-10-22,normal
ACC478411,ACC326895,135928,RTGS,2022-05-05,normal
ACC326895,ACC522060,99221,Cash Deposit,2022-11-23,normal
ACC301939,ACC326895,103779,UPI,2024-10-08,normal
ACC718226,ACC326895,77135,Cash Deposit,2024-04-21,normal
ACC114835,ACC360247,79603,RTGS,2025-03-04,normal
ACC717113,ACC326895,145229,NEFT,2025-09-08,normal
ACC114835,ACC717113,134547,NEFT,2025-09-23,normal
ACC342720,ACC326895,73331,NEFT,2025-04-13,normal
ACC644173,ACC326895,111907,UPI,2024-09-14,normal
ACC114835,ACC644173,23767,NEFT,2022-02-21,normal
ACC326895,ACC301939,54578,Cash Deposit,2023-06-13,normal
ACC718226,ACC326895,42877,UPI,2022-05-03,normal
ACC326895,ACC360247,17403,Cash Deposit,2022-06-13,normal
ACC326895,ACC341736,27627,Cash Deposit,2025-04-08,normal
ACC478411,ACC522060,51157,NEFT,2025-05-24,normal
ACC326895,ACC342720,22890,RTGS,2022-03-18,normal
ACC326895,ACC332360,115598,UPI,2025-09-17,normal
ACC114835,ACC147726,68393,Cash Deposit,2023-12-07,normal
ACC478411,ACC717113,91321,RTGS,2024-06-05,normal
ACC326895,ACC522060,126888,NEFT,2022-02-16,normal
ACC522060,ACC326895,136204,NEFT,2024-06-30,normal
ACC340044,ACC326895,125084,RTGS,2025-02-12,normal
ACC332360,ACC326895,92270,NEFT,2024-10-16,normal
ACC876039,ACC326895,148357,NEFT,2025-04-13,normal
ACC273982,ACC114835,5602,Cash Deposit,2023-10-16,normal
ACC114835,ACC301939,110625,UPI,2022-07-10,normal
ACC341736,ACC326895,7372,Cash Deposit,2024-11-14,normal
ACC326895,ACC185131,44134,RTGS,2025-08-04,normal
ACC718226,ACC478411,18104,UPI,2023-05-05,normal
ACC326895,ACC301939,90588,Cash Deposit,2025-10-15,normal
ACC950544,ACC326895,75278,UPI,2022-02-11,normal
ACC717113,ACC114835,25762,UPI,2024-06-25,normal
ACC717113,ACC326895,61164,RTGS,2024-09-29,normal
ACC332360,ACC478411,124872,NEFT,2024-08-11,normal
ACC718226,ACC478411,117629,UPI,2023-08-13,normal
ACC301939,ACC326895,31852,RTGS,2024-03-11,normal
ACC326895,ACC301939,129479,Cash Deposit,2022-09-10,normal
ACC342720,ACC326895,143000,UPI,2025-03-02,normal
ACC326895,ACC718226,133649,RTGS,2024-02-18,normal
ACC114835,ACC326895,118684,Cash Deposit,2023-03-28,normal
ACC340044,ACC326895,67249,Cash Deposit,2024-09-28,normal
ACC644173,ACC326895,117680,Cash Deposit,2024-11-13,normal
ACC326895,ACC522060,38302,UPI,2022-05-30,normal
ACC301939,ACC326895,131349,NEFT,2024-08-03,normal
ACC326895,ACC751194,140857,NEFT,2022-10-02,normal
ACC321275,ACC114835,106910,NEFT,2024-06-30,normal
ACC114835,ACC147726,59595,UPI,2025-10-06,normal
ACC713762,ACC326895,120321,RTGS,2025-10-15,normal
ACC478411,ACC522060,68373,Cash Deposit,2025-05-27,normal
ACC326895,ACC478411,26531,UPI,2025-02-28,normal
ACC478411,ACC522060,2239,NEFT,2022-06-08,normal
ACC326895,ACC950544,135581,NEFT,2025-03-27,normal
ACC332360,ACC326895,88552,NEFT,2023-01-27,normal
ACC796212,ACC114835,85299,Cash Deposit,2024-02-21,normal
ACC950544,ACC114835,137622,NEFT,2024-05-15,normal
ACC326895,ACC717113,19556,Cash Deposit,2025-04-19,normal
ACC326895,ACC142185,66871,UPI,2025-03-30,normal
ACC718226,ACC114835,39231,RTGS,2022-07-13,normal
ACC332360,ACC478411,18051,Cash Deposit,2022-12-04,normal
ACC326895,ACC876039,130151,NEFT,2023-03-20,normal
ACC114835,ACC153872,79593,RTGS,2022-03-25,normal
ACC950544,ACC326895,77385,NEFT,2023-06-29,normal
ACC326895,ACC600935,54505,UPI,2025-11-23,normal
ACC114835,ACC751194,16947,UPI,2025-08-13,normal
ACC478411,ACC321275,54631,NEFT,2022-01-27,normal
