FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC301939,ACC326895,149723,RTGS,2024-06-20,normal
ACC718226,ACC301939,102003,Cash Deposit,2024-01-11,normal
ACC301939,ACC717113,30514,NEFT,2023-01-05,normal
ACC153872,ACC341736,128103,UPI,2022-10-28,normal
ACC341736,ACC522060,88881,Cash Deposit,2025-02-19,normal
ACC878967,ACC796212,99739,Cash Deposit,2022-05-22,normal
ACC341736,ACC899787,59718,NEFT,2023-07-05,normal
ACC341736,ACC273982,15774,RTGS,2022-08-14,normal
ACC796212,ACC326895,122058,RTGS,2024-12-13,normal
ACC878967,ACC796212,5875,NEFT,2024-09-22,normal
ACC901577,ACC796212,108270,Cash Deposit,2025-07-16,normal
ACC889359,ACC341736,121050,RTGS,2022-04-19,normal
ACC282256,ACC796212,42213,RTGS,2022-02-25,normal
ACC341736,ACC522060,74843,NEFT,2022-03-18,normal
ACC147726,ACC796212,125923,UPI,2024-01-27,normal
ACC341736,ACC717113,146557,UPI,2023-11-26,normal
ACC301939,ACC326895,103779,UPI,2024-10-08,normal
ACC796212,ACC522060,137074,UPI,2025-09-05,normal
ACC899787,ACC796212,66184,RTGS,2022-02-17,normal
ACC901577,ACC341736,74115,UPI,2025-03-21,normal
ACC301939,ACC717113,45108,Cash Deposit,2024-03-06,normal
ACC836996,ACC796212,104139,UPI,2022-08-09,normal
ACC326895,ACC301939,54578,Cash Deposit,2023-06-13,normal
ACC342720,ACC796212,24651,NEFT,2024-10-11,normal
ACC326895,ACC341736,27627,Cash Deposit,2025-04-08,normal
ACC341736,ACC751194,108192,NEFT,2024-01-22,normal
ACC341736,ACC301939,40819,UPI,2023-01-06,normal
ACC718226,ACC301939,52490,Cash Deposit,2024-01-04,normal
ACC796212,ACC718226,88357,Cash Deposit,2023-05-12,normal
ACC876039,ACC796212,118557,UPI,2023-05-29,normal
ACC114835,ACC301939,110625,UPI,2022-07-10,normal
ACC341736,ACC326895,7372,Cash Deposit,2024-11-14,normal
ACC326895,ACC301939,90588,Cash Deposit,2025-10-15,normal
ACC796212,ACC718226,43149,UPI,2025-05-14,normal
ACC301939,ACC147726,14779,UPI,2022-08-06,normal
ACC301939,ACC522060,100716,Cash Deposit,2025-10-18,normal
ACC301939,ACC326895,31852,RTGS,2024-03-11,normal
ACC326895,ACC301939,129479,Cash Deposit,2022-09-10,normal
ACC717113,ACC341736,127500,Cash Deposit,2025-01-01,normal
ACC796212,ACC751194,54875,RTGS,2025-10-30,normal
ACC332360,ACC796212,74034,NEFT,2025-09-28,normal
ACC332360,ACC301939,49992,Cash Deposit,2023-07-27,normal
ACC522060,ACC301939,16217,UPI,2024-05-13,normal
ACC301939,ACC326895,131349,NEFT,2024-08-03,normal
ACC341736,ACC396451,41727,NEFT,2022-02-25,normal
ACC341736,ACC273982,144380,UPI,2023-02-21,normal
ACC796212,ACC114835,85299,Cash Deposit,2024-02-21,normal
ACC168517,ACC796212,26486,Cash Deposit,2022-08-07,normal
ACC341736,ACC950544,80597,NEFT,2024-05-23,normal
ACC341736,ACC185131,134108,UPI,2024-03-09,normal
ACC301939,ACC332360,39108,UPI,2023-07-25,normal
ACC341736,ACC796212,21906,UPI,2023-06-14,normal
ACC760021,ACC341736,93396,UPI,2025-02-21,normal
ACC600935,ACC796212,68099,UPI,2024-02-27,normal
ACC522060,ACC796212,131723,UPI,2025-11-19,normal
