FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC341736,ACC205409,18485,Cash Deposit,2024-01-20,normal
ACC332360,ACC478411,54179,NEFT,2025-10-26,normal
ACC332360,ACC326895,25636,RTGS,2024-05-16,normal
ACC332360,ACC326895,87563,RTGS,2023-09-22,normal
ACC717113,ACC332360,100402,Cash Deposit,2023-06-26,normal
ACC332360,ACC326895,65671,RTGS,2025-11-22,normal
ACC326895,ACC332360,28282,UPI,2025-02-28,normal
ACC878967,ACC717113,115373,UPI,2024-09-28,normal
ACC718226,ACC332360,148976,Cash Deposit,2022-10-01,normal
ACC326895,ACC878967,105490,RTGS,2024-07-31,normal
ACC326895,ACC878967,126098,UPI,2023-04-30,normal
ACC332360,ACC326895,49804,NEFT,2022-02-14,normal
ACC341736,ACC142185,131667,NEFT,2025-09-13,normal
ACC332360,ACC522060,91678,RTGS,2022-09-17,normal
ACC332360,ACC141797,86831,NEFT,2024-06-12,normal
ACC326895,ACC332360,134705,NEFT,2025-12-04,normal
ACC332360,ACC478411,11057,Cash Deposit,2023-11-18,normal
ACC878967,ACC760021,81753,Cash Deposit,2022-10-05,normal
ACC332360,ACC273982,125972,Cash Deposit,2025-12-21,normal
ACC185131,ACC341736,132038,NEFT,2023-07-08,normal
ACC341736,ACC301939,145668,NEFT,2025-04-14,normal
ACC341736,ACC326895,141212,Cash Deposit,2025-12-11,normal
ACC522060,ACC341736,120030,RTGS,2024-12-12,normal
ACC332360,ACC751194,78054,RTGS,2022-05-19,normal
ACC713762,ACC878967,125275,Cash Deposit,2024-06-01,normal
ACC718226,ACC332360,20688,RTGS,2024-04-29,normal
ACC340044,ACC332360,54878,RTGS,2023-02-17,normal
ACC332360,ACC326895,52852,Cash Deposit,2022-04-04,normal
ACC332360,ACC717113,74870,UPI,2022-05-22,normal
ACC341736,ACC718226,42070,Cash Deposit,2025-02-11,normal
ACC332360,ACC950544,35852,Cash Deposit,2025-05-26,normal
ACC878967,ACC522060,10160,Cash Deposit,2025-08-09,normal
ACC332360,ACC396451,112289,Cash Deposit,2024-10-13,normal
ACC205409,ACC332360,131528,NEFT,2025-05-18,normal
ACC878967,ACC522060,57075,Cash Deposit,2024-11-01,normal
ACC273982,ACC332360,130045,RTGS,2022-01-15,normal
ACC153872,ACC341736,128103,UPI,2022-10-28,normal
ACC332360,ACC168517,122649,RTGS,2024-11-12,normal
ACC332360,ACC326895,37314,Cash Deposit,2025-06-09,normal
ACC321275,ACC878967,40614,RTGS,2025-09-18,normal
ACC341736,ACC522060,88881,Cash Deposit,2025-02-19,normal
ACC878967,ACC796212,99739,Cash Deposit,2022-05-22,normal
ACC396451,ACC332360,124306,Cash Deposit,2023-03-01,normal
ACC522060,ACC332360,26652,NEFT,2024-04-08,normal
ACC889359,ACC332360,38582,RTGS,2023-10-04,normal
ACC341736,ACC899787,59718,NEFT,2023-07-05,normal
ACC332360,ACC713762,116745,UPI,2024-05-17,normal
ACC341736,ACC273982,15774,RTGS,2022-08-14,normal
ACC332360,ACC360247,100035,NEFT,2024-10-25,normal
ACC332360,ACC185131,142486,UPI,2024-09-10,normal
ACC332360,ACC326895,24100,NEFT,2023-10-27,normal
ACC878967,ACC796212,5875,NEFT,2024-09-22,normal
ACC889359,ACC341736,121050,RTGS,2022-04-19,normal
ACC332360,ACC326895,16216,RTGS,2023-01-14,normal
ACC147726,ACC332360,84585,Cash Deposit,2022-06-04,normal
ACC341736,ACC522060,74843,NEFT,2022-03-18,normal
ACC332360,ACC478411,9217,NEFT,2022-07-15,normal
ACC878967,ACC717113,114734,UPI,2024-05-29,normal
ACC717113,ACC332360,129906,UPI,2024-03-09,normal
ACC341736,ACC717113,146557,UPI,2023-11-26,normal
ACC332360,ACC717113,111667,UPI,2023-02-07,normal
ACC901577,ACC341736,74115,UPI,2025-03-21,normal
ACC528361,ACC332360,61355,Cash Deposit,2023-04-20,normal
ACC332360,ACC713762,144712,NEFT,2022-07-06,normal
ACC718226,ACC332360,18091,RTGS,2025-11-25,normal
ACC326895,ACC341736,27627,Cash Deposit,2025-04-08,normal
ACC876039,ACC332360,138512,NEFT,2025-02-11,normal
ACC878967,ACC717113,33187,Cash Deposit,2023-12-15,normal
ACC522060,ACC332360,64250,Cash Deposit,2022-06-18,normal
ACC326895,ACC332360,115598,UPI,2025-09-17,normal
ACC878967,ACC718226,132245,NEFT,2023-10-01,normal
ACC332360,ACC717113,76185,NEFT,2024-09-23,normal
ACC717113,ACC332360,42910,RTGS,2024-03-09,normal
ACC341736,ACC751194,108192,NEFT,2024-01-22,normal
ACC332360,ACC522060,73946,UPI,2022-08-16,normal
ACC332360,ACC273982,135495,RTGS,2025-08-20,normal
ACC522060,ACC332360,109964,NEFT,2024-04-17,normal
ACC360247,ACC332360,108861,UPI,2022-12-12,normal
ACC341736,ACC301939,40819,UPI,2023-01-06,normal
ACC332360,ACC718226,12227,Cash Deposit,2025-02-09,normal
ACC141797,ACC332360,116473,NEFT,2023-08-16,normal
ACC141797,ACC332360,21080,Cash Deposit,2022-02-18,normal
ACC332360,ACC718226,35095,NEFT,2024-11-11,normal
ACC878967,ACC717113,147611,UPI,2025-06-03,normal
ACC332360,ACC326895,92270,NEFT,2024-10-16,normal
ACC899787,ACC332360,74943,NEFT,2023-01-18,normal
ACC332360,ACC718226,122507,UPI,2023-05-08,normal
ACC341736,ACC326895,7372,Cash Deposit,2024-11-14,normal
ACC878967,ACC718226,3249,Cash Deposit,2022-03-07,normal
ACC332360,ACC321275,82691,Cash Deposit,2022-08-15,normal
ACC522060,ACC332360,24809,RTGS,2024-04-14,normal
ACC899787,ACC332360,98591,Cash Deposit,2023-12-26,normal
ACC332360,ACC153872,39388,NEFT,2023-04-10,normal
ACC332360,ACC478411,124872,NEFT,2024-08-11,normal
ACC332360,ACC717113,147168,Cash Deposit,2022-06-27,normal
ACC168517,ACC332360,21445,NEFT,2025-07-03,normal
ACC717113,ACC332360,38191,Cash Deposit,2024-02-15,normal
ACC332360,ACC522060,83675,NEFT,2023-01-30,normal
ACC332360,ACC340044,66183,Cash Deposit,2024-07-17,normal
ACC717113,ACC341736,127500,Cash Deposit,2025-01-01,normal
ACC332360,ACC796212,74034,NEFT,2025-09-28,normal
ACC332360,ACC301939,49992,Cash Deposit,2023-07-27,normal
ACC717113,ACC878967,75054,Cash Deposit,2025-03-29,normal
ACC341736,ACC396451,41727,NEFT,2022-02-25,normal
ACC341736,ACC273982,144380,UPI,2023-02-21,normal
ACC332360,ACC396451,45616,RTGS,2025-11-16,normal
ACC717113,ACC332360,99116,Cash Deposit,2024-05-08,normal
ACC718226,ACC332360,108343,Cash Deposit,2024-02-28,normal
ACC332360,ACC326895,88552,NEFT,2023-01-27,normal
ACC332360,ACC142185,11752,RTGS,2022-11-13,normal
ACC332360,ACC717113,103025,Cash Deposit,2024-06-17,normal
ACC878967,ACC332360,12927,NEFT,2023-10-20,normal
ACC332360,ACC718226,72171,RTGS,2024-05-21,normal
ACC332360,ACC342720,91383,UPI,2023-02-23,normal
ACC332360,ACC478411,18051,Cash Deposit,2022-12-04,normal
ACC341736,ACC950544,80597,NEFT,2024-05-23,normal
ACC644173,ACC332360,144702,UPI,2024-08-14,normal
ACC340044,ACC332360,149928,UPI,2024-08-24,normal
ACC341736,ACC185131,134108,UPI,2024-03-09,normal
ACC332360,ACC717113,4259,NEFT,2024-06-25,normal
ACC301939,ACC332360,39108,UPI,2023-07-25,normal
ACC332360,ACC321275,41934,Cash Deposit,2022-11-27,normal
ACC341736,ACC796212,21906,UPI,2023-06-14,normal
ACC332360,ACC321275,13496,RTGS,2022-05-22,normal
ACC760021,ACC341736,93396,UPI,2025-02-21,normal
ACC751194,ACC332360,100825,Cash Deposit,2022-02-05,normal
ACC522060,ACC332360,11887,NEFT,2025-04-21,normal
