FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC522060,ACC717113,17596,RTGS,2025-06-26,normal
ACC321275,ACC718226,39864,Cash Deposit,2022-10-23,normal
ACC153872,ACC751194,16703,NEFT,2022-11-07,normal
ACC185131,ACC332360,96474,RTGS,2023-02-07,normal
ACC142185,ACC717113,4615,RTGS,2023-11-26,normal
ACC522060,ACC321275,75224,NEFT,2024-04-14,normal
ACC301939,ACC717113,6036,Cash Deposit,2022-10-23,normal
ACC717113,ACC326895,49875,Cash Deposit,2024-05-11,normal
ACC717113,ACC718226,102208,UPI,2022-03-17,normal
ACC836996,ACC717113,30951,NEFT,2023-10-17,normal
ACC185131,ACC396451,110429,RTGS,2023-06-07,normal
ACC717113,ACC168517,36243,RTGS,2022-06-25,normal
ACC717113,ACC185131,35517,Cash Deposit,2023-02-09,normal
ACC836996,ACC717113,140355,Cash Deposit,2024-04-20,normal
ACC528361,ACC332360,7405,RTGS,2022-02-07,normal
ACC282256,ACC717113,103765,Cash Deposit,2022-01-19,normal
ACC332360,ACC717113,137017,UPI,2023-07-22,normal
ACC751194,ACC901577,98830,Cash Deposit,2025-11-22,normal
ACC528361,ACC718226,109771,RTGS,2022-03-03,normal
ACC950544,ACC717113,77755,UPI,2022-01-03,normal
ACC332360,ACC717113,59426,Cash Deposit,2022-04-24,normal
ACC332360,ACC185131,116091,UPI,2023-10-28,normal
ACC142185,ACC528361,69777,RTGS,2023-10-02,normal
ACC185131,ACC644173,82074,UPI,2025-09-03,normal
ACC142185,ACC717113,117849,RTGS,2024-04-17,normal
ACC522060,ACC751194,17752,UPI,2025-08-01,normal
ACC522060,ACC717113,95396,Cash Deposit,2022-12-02,normal
ACC396451,ACC717113,25053,NEFT,2022-09-11,normal
ACC876039,ACC717113,53266,NEFT,2025-01-24,normal
ACC185131,ACC360247,74673,RTGS,2025-04-16,normal
ACC751194,ACC718226,50886,NEFT,2023-05-22,normal
ACC321275,ACC717113,134444,NEFT,2024-02-28,normal
ACC528361,ACC901577,13950,RTGS,2022-08-03,normal
ACC185131,ACC326895,76683,RTGS,2025-07-26,normal
ACC360247,ACC321275,7933,UPI,2024-08-25,normal
ACC876039,ACC321275,98032,RTGS,2023-12-22,normal
ACC717113,ACC836996,97597,UPI,2025-11-28,normal
ACC717113,ACC718226,78764,NEFT,2024-10-27,normal
ACC528361,ACC321275,103747,Cash Deposit,2025-12-01,normal
ACC718226,ACC528361,31141,NEFT,2022-10-08,normal
ACC528361,ACC760021,27811,Cash Deposit,2023-12-01,normal
ACC878967,ACC185131,6944,Cash Deposit,2022-11-11,normal
ACC360247,ACC717113,62261,NEFT,2024-09-12,normal
ACC528361,ACC114835,140432,UPI,2024-04-04,normal
ACC751194,ACC478411,56230,RTGS,2022-10-22,normal
ACC185131,ACC644173,107090,RTGS,2024-09-01,normal
ACC185131,ACC522060,15662,NEFT,2024-04-12,normal
ACC168517,ACC717113,23969,RTGS,2023-11-02,normal
ACC185131,ACC760021,123470,Cash Deposit,2024-10-20,normal
ACC326895,ACC321275,47990,UPI,2025-08-10,normal
ACC751194,ACC168517,33638,NEFT,2024-10-04,normal
ACC717113,ACC522060,117492,Cash Deposit,2022-11-24,normal
ACC836996,ACC717113,60947,RTGS,2022-09-18,normal
ACC878967,ACC717113,103611,Cash Deposit,2023-04-01,normal
ACC751194,ACC718226,149642,NEFT,2024-05-29,normal
ACC717113,ACC273982,120913,Cash Deposit,2022-12-07,normal
ACC332360,ACC185131,134557,RTGS,2025-01-23,normal
ACC751194,ACC141797,47025,NEFT,2025-05-03,normal
ACC878967,ACC528361,99361,UPI,2023-09-05,normal
ACC717113,ACC718226,144138,NEFT,2025-03-18,normal
ACC717113,ACC878967,43124,UPI,2023-12-15,normal
ACC717113,ACC273982,148869,UPI,2023-08-07,normal
ACC717113,ACC528361,66383,UPI,2023-01-30,normal
ACC878967,ACC717113,118478,RTGS,2023-11-14,normal
ACC717113,ACC522060,91626,NEFT,2025-06-28,normal
ACC717113,ACC326895,119004,UPI,2022-06-05,normal
ACC332360,ACC717113,141734,Cash Deposit,2023-07-05,normal
ACC185131,ACC341736,29542,UPI,2023-09-06,normal
ACC751194,ACC332360,117767,RTGS,2024-09-20,normal
ACC717113,ACC326895,35252,Cash Deposit,2024-02-06,normal
ACC321275,ACC326895,86236,NEFT,2025-12-05,normal
ACC717113,ACC185131,3946,RTGS,2023-09-12,normal
ACC717113,ACC332360,91205,Cash Deposit,2024-08-14,normal
ACC185131,ACC360247,143947,Cash Deposit,2022-12-18,normal
ACC899787,ACC321275,127259,RTGS,2022-10-04,normal
ACC168517,ACC751194,46114,Cash Deposit,2024-01-13,normal
ACC522060,ACC717113,25760,UPI,2022-12-14,normal
ACC717113,ACC342720,111446,UPI,2024-03-18,normal
ACC717113,ACC326895,54636,UPI,2025-01-08,normal
ACC751194,ACC522060,31182,UPI,2023-02-26,normal
ACC751194,ACC114835,96899,RTGS,2024-09-03,normal
ACC396451,ACC717113,49201,NEFT,2025-07-01,normal
ACC528361,ACC878967,72429,RTGS,2023-12-09,normal
ACC153872,ACC528361,4825,Cash Deposit,2022-12-05,normal
ACC185131,ACC718226,5168,Cash Deposit,2022-01-07,normal
ACC342720,ACC717113,10520,UPI,2025-04-06,normal
ACC168517,ACC717113,109627,Cash Deposit,2022-07-12,normal
ACC751194,ACC522060,102940,Cash Deposit,2022-02-11,normal
ACC141797,ACC717113,66394,NEFT,2023-03-09,normal
ACC114835,ACC717113,57309,RTGS,2022-02-15,normal
ACC528361,ACC153872,134924,Cash Deposit,2024-06-01,normal
ACC326895,ACC528361,14239,RTGS,2024-03-04,normal
ACC282256,ACC717113,55569,UPI,2023-09-16,normal
ACC717113,ACC341736,32919,RTGS,2025-11-23,normal
ACC332360,ACC717113,149071,NEFT,2024-05-15,normal
ACC528361,ACC717113,5887,UPI,2024-08-29,normal
ACC340044,ACC717113,48481,NEFT,2024-11-08,normal
ACC876039,ACC717113,142642,RTGS,2022-11-24,normal
ACC878967,ACC717113,43349,UPI,2022-03-03,normal
ACC321275,ACC717113,63451,UPI,2022-06-28,normal
ACC205409,ACC717113,111719,NEFT,2024-07-09,normal
ACC713762,ACC717113,18648,Cash Deposit,2025-06-17,normal
ACC751194,ACC326895,16235,UPI,2025-11-29,normal
ACC718226,ACC717113,15580,RTGS,2022-07-30,normal
ACC751194,ACC326895,39202,NEFT,2025-09-01,normal
ACC751194,ACC528361,80419,Cash Deposit,2024-12-14,normal
ACC950544,ACC751194,90835,UPI,2025-03-03,normal
ACC717113,ACC600935,74249,NEFT,2022-07-01,normal
ACC717113,ACC718226,138818,RTGS,2025-10-25,normal
ACC718226,ACC751194,100024,RTGS,2023-03-17,normal
ACC522060,ACC717113,108186,NEFT,2025-12-13,normal
ACC717113,ACC341736,83372,RTGS,2025-03-07,normal
ACC717113,ACC282256,145697,UPI,2023-05-23,normal
ACC321275,ACC153872,51097,RTGS,2024-02-02,normal
ACC185131,ACC717113,59075,NEFT,2023-09-08,normal
ACC901577,ACC717113,34794,NEFT,2025-03-10,normal
ACC717113,ACC522060,107460,UPI,2024-12-29,normal
ACC717113,ACC644173,42091,Cash Deposit,2025-08-27,normal
ACC326895,ACC321275,85358,NEFT,2023-04-07,normal
ACC751194,ACC168517,84771,NEFT,2024-04-08,normal
ACC147726,ACC528361,49012,UPI,2022-04-03,normal
ACC717113,ACC332360,94803,NEFT,2024-11-08,normal
ACC717113,ACC273982,2705,Cash Deposit,2022-04-14,normal
ACC717113,ACC342720,145112,UPI,2022-11-03,normal
ACC717113,ACC899787,7515,RTGS,2025-09-13,normal
ACC717113,ACC718226,102174,RTGS,2023-08-02,normal
ACC321275,ACC326895,55404,Cash Deposit,2023-04-30,normal
ACC185131,ACC341736,16547,RTGS,2023-01-24,normal
ACC528361,ACC522060,129764,RTGS,2022-03-29,normal
ACC360247,ACC185131,75963,NEFT,2023-04-01,normal
ACC751194,ACC836996,107716,Cash Deposit,2022-03-08,normal
ACC718226,ACC717113,125308,NEFT,2025-10-20,normal
ACC718226,ACC185131,16864,UPI,2024-12-25,normal
ACC717113,ACC889359,4100,NEFT,2025-07-01,normal
ACC899787,ACC528361,122604,RTGS,2024-01-30,normal
ACC751194,ACC326895,73658,UPI,2025-07-14,normal
ACC153872,ACC717113,112519,NEFT,2024-04-11,normal
ACC717113,ACC478411,48987,Cash Deposit,2023-06-08,normal
ACC717113,ACC332360,100402,Cash Deposit,2023-06-26,normal
ACC717113,ACC718226,122647,NEFT,2022-09-10,normal
ACC528361,ACC340044,141334,RTGS,2024-03-25,normal
ACC878967,ACC717113,115373,UPI,2024-09-28,normal
ACC717113,ACC950544,4383,RTGS,2025-10-09,normal
ACC321275,ACC114835,76539,UPI,2023-05-19,normal
ACC185131,ACC341736,132038,NEFT,2023-07-08,normal
ACC717113,ACC396451,107785,RTGS,2023-06-22,normal
ACC185131,ACC718226,119392,Cash Deposit,2023-07-02,normal
ACC522060,ACC717113,56404,RTGS,2022-10-20,normal
ACC751194,ACC522060,88388,Cash Deposit,2025-06-15,normal
ACC717113,ACC718226,67923,NEFT,2022-02-03,normal
ACC321275,ACC282256,130894,UPI,2022-05-12,normal
ACC332360,ACC751194,78054,RTGS,2022-05-19,normal
ACC717113,ACC478411,82202,Cash Deposit,2024-08-15,normal
ACC899787,ACC717113,103402,UPI,2023-01-30,normal
ACC718226,ACC528361,131376,NEFT,2023-12-23,normal
ACC899787,ACC185131,143703,UPI,2025-06-06,normal
ACC332360,ACC717113,74870,UPI,2022-05-22,normal
ACC718226,ACC717113,115576,NEFT,2025-07-30,normal
ACC717113,ACC760021,60398,Cash Deposit,2025-03-19,normal
ACC751194,ACC889359,46193,Cash Deposit,2025-06-17,normal
ACC718226,ACC751194,13611,NEFT,2023-04-23,normal
ACC717113,ACC522060,124852,Cash Deposit,2023-01-27,normal
ACC185131,ACC478411,75387,RTGS,2022-12-06,normal
ACC326895,ACC717113,24662,NEFT,2024-01-31,normal
ACC717113,ACC147726,145853,NEFT,2025-04-30,normal
ACC185131,ACC326895,126192,RTGS,2022-09-01,normal
ACC717113,ACC340044,9071,UPI,2022-11-07,normal
ACC718226,ACC717113,22288,NEFT,2025-01-20,normal
ACC301939,ACC717113,30514,NEFT,2023-01-05,normal
ACC141797,ACC717113,143563,RTGS,2024-12-07,normal
ACC114835,ACC528361,11607,NEFT,2022-08-31,normal
ACC114835,ACC717113,62546,Cash Deposit,2023-04-04,normal
ACC717113,ACC153872,14116,Cash Deposit,2023-05-12,normal
ACC282256,ACC528361,59152,Cash Deposit,2022-07-25,normal
ACC718226,ACC717113,85438,NEFT,2024-06-20,normal
ACC205409,ACC717113,139572,UPI,2024-09-06,normal
ACC950544,ACC321275,75441,NEFT,2023-06-24,normal
ACC751194,ACC899787,41946,Cash Deposit,2023-04-10,normal
ACC282256,ACC717113,116795,RTGS,2024-07-11,normal
ACC396451,ACC717113,95627,Cash Deposit,2024-05-23,normal
ACC168517,ACC528361,134653,UPI,2025-09-17,normal
ACC321275,ACC878967,40614,RTGS,2025-09-18,normal
ACC141797,ACC751194,44907,UPI,2023-04-10,normal
ACC717113,ACC326895,66864,RTGS,2025-04-09,normal
ACC114835,ACC185131,92538,Cash Deposit,2025-07-18,normal
ACC901577,ACC751194,129678,NEFT,2023-07-03,normal
ACC717113,ACC340044,27921,Cash Deposit,2023-04-12,normal
ACC321275,ACC326895,149443,RTGS,2023-02-21,normal
ACC321275,ACC326895,148231,RTGS,2023-01-22,normal
ACC522060,ACC717113,87825,Cash Deposit,2022-11-03,normal
ACC717113,ACC326895,93871,RTGS,2022-05-09,normal
ACC717113,ACC342720,95507,RTGS,2025-08-09,normal
ACC522060,ACC717113,95327,UPI,2025-04-08,normal
ACC717113,ACC168517,116995,Cash Deposit,2024-02-09,normal
ACC185131,ACC644173,73063,Cash Deposit,2023-08-14,normal
ACC717113,ACC718226,65229,NEFT,2023-04-24,normal
ACC717113,ACC718226,18653,NEFT,2022-10-02,normal
ACC718226,ACC717113,76819,RTGS,2023-05-15,normal
ACC332360,ACC185131,142486,UPI,2024-09-10,normal
ACC717113,ACC751194,2602,RTGS,2022-10-20,normal
ACC273982,ACC751194,66065,Cash Deposit,2022-05-28,normal
ACC718226,ACC717113,39137,NEFT,2022-02-09,normal
ACC326895,ACC717113,52447,UPI,2023-04-12,normal
ACC326895,ACC717113,89958,Cash Deposit,2024-04-23,normal
ACC878967,ACC717113,114734,UPI,2024-05-29,normal
ACC282256,ACC717113,126139,UPI,2025-07-04,normal
ACC718226,ACC717113,96508,RTGS,2022-12-30,normal
ACC717113,ACC332360,129906,UPI,2024-03-09,normal
ACC185131,ACC876039,90621,RTGS,2023-03-03,normal
ACC341736,ACC717113,146557,UPI,2023-11-26,normal
ACC332360,ACC717113,111667,UPI,2023-02-07,normal
ACC717113,ACC326895,145229,NEFT,2025-09-08,normal
ACC717113,ACC718226,117873,UPI,2024-03-23,normal
ACC301939,ACC717113,45108,Cash Deposit,2024-03-06,normal
ACC114835,ACC717113,134547,NEFT,2025-09-23,normal
ACC321275,ACC717113,25181,RTGS,2025-06-24,normal
ACC528361,ACC332360,61355,Cash Deposit,2023-04-20,normal
ACC522060,ACC751194,44349,UPI,2022-03-21,normal
ACC717113,ACC876039,129313,NEFT,2025-04-26,normal
ACC878967,ACC717113,33187,Cash Deposit,2023-12-15,normal
ACC332360,ACC717113,76185,NEFT,2024-09-23,normal
ACC717113,ACC760021,59909,NEFT,2022-04-30,normal
ACC478411,ACC717113,91321,RTGS,2024-06-05,normal
ACC718226,ACC751194,107353,Cash Deposit,2023-03-03,normal
ACC717113,ACC332360,42910,RTGS,2024-03-09,normal
ACC341736,ACC751194,108192,NEFT,2024-01-22,normal
ACC321275,ACC340044,92971,NEFT,2025-09-28,normal
ACC717113,ACC340044,96210,NEFT,2024-09-29,normal
ACC717113,ACC600935,64983,UPI,2022-03-01,normal
ACC878967,ACC717113,147611,UPI,2025-06-03,normal
ACC522060,ACC717113,114702,NEFT,2025-03-06,normal
ACC326895,ACC185131,44134,RTGS,2025-08-04,normal
ACC332360,ACC321275,82691,Cash Deposit,2022-08-15,normal
ACC522060,ACC717113,101306,UPI,2022-01-31,normal
ACC717113,ACC114835,25762,UPI,2024-06-25,normal
ACC360247,ACC528361,33253,UPI,2024-01-06,normal
ACC717113,ACC522060,102256,UPI,2025-05-22,normal
ACC522060,ACC717113,133101,Cash Deposit,2022-04-03,normal
ACC717113,ACC326895,61164,RTGS,2024-09-29,normal
ACC321275,ACC717113,114797,RTGS,2022-07-23,normal
ACC751194,ACC717113,111599,UPI,2022-05-18,normal
ACC332360,ACC717113,147168,Cash Deposit,2022-06-27,normal
ACC717113,ACC876039,117814,RTGS,2022-02-19,normal
ACC717113,ACC168517,114087,Cash Deposit,2023-02-23,normal
ACC717113,ACC332360,38191,Cash Deposit,2024-02-15,normal
ACC717113,ACC205409,59847,NEFT,2024-10-16,normal
ACC522060,ACC321275,21175,UPI,2023-03-01,normal
ACC717113,ACC341736,127500,Cash Deposit,2025-01-01,normal
ACC796212,ACC751194,54875,RTGS,2025-10-30,normal
ACC147726,ACC717113,91345,UPI,2023-03-07,normal
ACC717113,ACC878967,75054,Cash Deposit,2025-03-29,normal
ACC321275,ACC522060,7683,RTGS,2023-09-21,normal
ACC717113,ACC718226,110337,UPI,2025-03-30,normal
ACC282256,ACC321275,117566,UPI,2025-04-11,normal
ACC717113,ACC718226,99320,UPI,2022-01-09,normal
ACC760021,ACC717113,37898,NEFT,2024-02-05,normal
ACC326895,ACC751194,140857,NEFT,2022-10-02,normal
ACC153872,ACC185131,42910,NEFT,2025-11-21,normal
ACC321275,ACC114835,106910,NEFT,2024-06-30,normal
ACC522060,ACC185131,137788,Cash Deposit,2023-08-22,normal
ACC717113,ACC332360,99116,Cash Deposit,2024-05-08,normal
ACC717113,ACC522060,31812,UPI,2023-01-20,normal
ACC718226,ACC717113,18056,NEFT,2023-08-01,normal
ACC718226,ACC717113,127124,RTGS,2023-09-28,normal
ACC396451,ACC751194,108115,UPI,2025-05-26,normal
ACC332360,ACC717113,103025,Cash Deposit,2024-06-17,normal
ACC717113,ACC321275,54943,UPI,2025-09-21,normal
ACC326895,ACC717113,19556,Cash Deposit,2025-04-19,normal
ACC901577,ACC717113,56530,UPI,2022-01-09,normal
ACC717113,ACC273982,60190,Cash Deposit,2023-06-07,normal
ACC717113,ACC528361,60657,UPI,2025-02-11,normal
ACC836996,ACC528361,78674,Cash Deposit,2022-10-15,normal
ACC341736,ACC185131,134108,UPI,2024-03-09,normal
ACC332360,ACC717113,4259,NEFT,2024-06-25,normal
ACC718226,ACC751194,119187,NEFT,2024-08-19,normal
ACC528361,ACC522060,113986,RTGS,2022-09-04,normal
ACC332360,ACC321275,41934,Cash Deposit,2022-11-27,normal
ACC713762,ACC321275,122233,Cash Deposit,2022-02-13,normal
ACC528361,ACC718226,31960,Cash Deposit,2022-06-19,normal
ACC332360,ACC321275,13496,RTGS,2022-05-22,normal
ACC321275,ACC522060,111853,NEFT,2022-01-19,normal
ACC522060,ACC717113,30258,RTGS,2023-08-04,normal
ACC644173,ACC321275,110309,RTGS,2025-07-21,normal
ACC751194,ACC332360,100825,Cash Deposit,2022-02-05,normal
ACC528361,ACC718226,39549,NEFT,2024-10-11,normal
ACC114835,ACC751194,16947,UPI,2025-08-13,normal
ACC478411,ACC321275,54631,NEFT,2022-01-27,normal
ACC360247,ACC717113,63550,RTGS,2022-05-16,normal
ACC950544,ACC185131,83191,NEFT,2024-12-24,normal
