FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC522060,ACC332360,109964,NEFT,2024-04-17,normal
ACC360247,ACC332360,108861,UPI,2022-12-12,normal
ACC332360,ACC718226,12227,Cash Deposit,2025-02-09,normal
ACC141797,ACC332360,116473,NEFT,2023-08-16,normal
ACC141797,ACC332360,21080,Cash Deposit,2022-02-18,normal
ACC332360,ACC718226,35095,NEFT,2024-11-11,normal
ACC332360,ACC326895,92270,NEFT,2024-10-16,normal
ACC899787,ACC332360,74943,NEFT,2023-01-18,normal
ACC332360,ACC718226,122507,UPI,2023-05-08,normal
ACC332360,ACC321275,82691,Cash Deposit,2022-08-15,normal
ACC522060,ACC332360,24809,RTGS,2024-04-14,normal
ACC899787,ACC332360,98591,Cash Deposit,2023-12-26,normal
ACC332360,ACC153872,39388,NEFT,2023-04-10,normal
ACC332360,ACC478411,124872,NEFT,2024-08-11,normal
ACC332360,ACC717113,147168,Cash Deposit,2022-06-27,normal
ACC168517,ACC332360,21445,NEFT,2025-07-03,normal
ACC717113,ACC332360,38191,Cash Deposit,2024-02-15,normal
ACC332360,ACC522060,83675,NEFT,2023-01-30,normal
ACC332360,ACC340044,66183,Cash Deposit,2024-07-17,normal
ACC332360,ACC796212,74034,NEFT,2025-09-28,normal
ACC332360,ACC301939,49992,Cash Deposit,2023-07-27,normal
ACC332360,ACC396451,45616,RTGS,2025-11-16,normal
ACC717113,ACC332360,99116,Cash Deposit,2024-05-08,normal
ACC718226,ACC332360,108343,Cash Deposit,2024-02-28,normal
ACC332360,ACC326895,88552,NEFT,2023-01-27,normal
ACC332360,ACC142185,11752,RTGS,2022-11-13,normal
ACC332360,ACC717113,103025,Cash Deposit,2024-06-17,normal
ACC878967,ACC332360,12927,NEFT,2023-10-20,normal
ACC332360,ACC718226,72171,RTGS,2024-05-21,normal
ACC332360,ACC342720,91383,UPI,2023-02-23,normal
ACC332360,ACC478411,18051,Cash Deposit,2022-12-04,normal
ACC644173,ACC332360,144702,UPI,2024-08-14,normal
ACC340044,ACC332360,149928,UPI,2024-08-24,normal
ACC332360,ACC717113,4259,NEFT,2024-06-25,normal
ACC301939,ACC332360,39108,UPI,2023-07-25,normal
ACC332360,ACC321275,41934,Cash Deposit,2022-11-27,normal
ACC332360,ACC321275,13496,RTGS,2022-05-22,normal
ACC751194,ACC332360,100825,Cash Deposit,2022-02-05,normal
ACC522060,ACC332360,11887,NEFT,2025-04-21,normal
