FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC522060,ACC153872,37226,RTGS,2024-04-19,normal
ACC168517,ACC332360,106850,RTGS,2023-07-30,normal
ACC901577,ACC153872,71889,NEFT,2023-07-02,normal
ACC153872,ACC528361,4825,Cash Deposit,2022-12-05,normal
ACC168517,ACC332360,114024,Cash Deposit,2022-04-13,normal
ACC168517,ACC717113,109627,Cash Deposit,2022-07-12,normal
ACC153872,ACC141797,45761,NEFT,2025-03-27,normal
ACC332360,ACC950544,89692,RTGS,2022-03-25,normal
ACC528361,ACC153872,134924,Cash Deposit,2024-06-01,normal
ACC273982,ACC153872,2522,Cash Deposit,2024-01-24,normal
ACC713762,ACC360247,73186,Cash Deposit,2023-04-21,normal
ACC168517,ACC340044,42914,Cash Deposit,2024-04-24,normal
ACC950544,ACC522060,19194,UPI,2024-07-19,normal
ACC114835,ACC360247,110689,UPI,2025-01-31,normal
ACC950544,ACC751194,90835,UPI,2025-03-03,normal
ACC950544,ACC718226,106874,UPI,2024-04-21,normal
ACC321275,ACC153872,51097,RTGS,2024-02-02,normal
ACC332360,ACC950544,131946,UPI,2023-10-21,normal
ACC153872,ACC147726,28346,RTGS,2024-12-13,normal
ACC751194,ACC168517,84771,NEFT,2024-04-08,normal
ACC950544,ACC326895,122487,UPI,2022-03-24,normal
ACC889359,ACC153872,142127,UPI,2024-05-01,normal
ACC522060,ACC153872,73106,RTGS,2025-06-22,normal
ACC332360,ACC360247,56789,RTGS,2025-04-20,normal
ACC360247,ACC332360,104692,UPI,2023-10-21,normal
ACC360247,ACC185131,75963,NEFT,2023-04-01,normal
ACC168517,ACC142185,97252,Cash Deposit,2025-12-27,normal
ACC332360,ACC360247,6310,Cash Deposit,2022-09-23,normal
ACC168517,ACC901577,119551,UPI,2022-01-13,normal
ACC522060,ACC950544,14692,NEFT,2023-11-09,normal
ACC153872,ACC717113,112519,NEFT,2024-04-11,normal
ACC326895,ACC360247,90643,UPI,2025-08-27,normal
ACC717113,ACC950544,4383,RTGS,2025-10-09,normal
ACC141797,ACC153872,56351,Cash Deposit,2025-02-17,normal
ACC326895,ACC950544,59039,RTGS,2025-04-17,normal
ACC950544,ACC478411,22194,Cash Deposit,2023-02-14,normal
ACC950544,ACC718226,110770,UPI,2024-12-23,normal
ACC273982,ACC168517,129085,RTGS,2025-03-25,normal
ACC205409,ACC360247,38677,Cash Deposit,2023-11-12,normal
ACC600935,ACC360247,122658,Cash Deposit,2024-01-13,normal
ACC332360,ACC950544,35852,Cash Deposit,2025-05-26,normal
ACC342720,ACC950544,105922,Cash Deposit,2025-11-27,normal
ACC147726,ACC168517,137359,NEFT,2023-03-06,normal
ACC522060,ACC153872,2652,RTGS,2024-02-26,normal
ACC644173,ACC360247,25678,UPI,2024-08-17,normal
ACC396451,ACC360247,119446,Cash Deposit,2022-04-24,normal
ACC901577,ACC153872,55834,NEFT,2024-12-11,normal
ACC153872,ACC341736,128103,UPI,2022-10-28,normal
ACC522060,ACC950544,116467,Cash Deposit,2025-09-16,normal
ACC717113,ACC153872,14116,Cash Deposit,2023-05-12,normal
ACC332360,ACC168517,122649,RTGS,2024-11-12,normal
ACC205409,ACC153872,129621,UPI,2024-06-24,normal
ACC950544,ACC321275,75441,NEFT,2023-06-24,normal
ACC360247,ACC522060,39256,Cash Deposit,2023-04-21,normal
ACC168517,ACC528361,134653,UPI,2025-09-17,normal
ACC326895,ACC950544,148685,NEFT,2023-03-03,normal
ACC889359,ACC153872,90256,UPI,2022-01-27,normal
ACC360247,ACC718226,65272,NEFT,2023-02-17,normal
ACC522060,ACC168517,6232,RTGS,2022-07-12,normal
ACC717113,ACC168517,116995,Cash Deposit,2024-02-09,normal
ACC478411,ACC168517,53897,Cash Deposit,2022-11-01,normal
ACC332360,ACC360247,100035,NEFT,2024-10-25,normal
ACC205409,ACC950544,32603,UPI,2023-03-16,normal
ACC114835,ACC360247,79603,RTGS,2025-03-04,normal
ACC396451,ACC168517,101494,RTGS,2022-05-01,normal
ACC360247,ACC889359,128346,NEFT,2025-02-08,normal
ACC153872,ACC876039,109923,UPI,2025-10-28,normal
ACC360247,ACC522060,111374,NEFT,2024-05-04,normal
ACC326895,ACC360247,17403,Cash Deposit,2022-06-13,normal
ACC644173,ACC168517,135713,RTGS,2024-01-25,normal
ACC950544,ACC141797,96080,RTGS,2024-05-22,normal
ACC360247,ACC332360,108861,UPI,2022-12-12,normal
ACC153872,ACC396451,61814,NEFT,2024-02-03,normal
ACC153872,ACC718226,118405,NEFT,2022-03-30,normal
ACC360247,ACC876039,65016,Cash Deposit,2022-10-16,normal
ACC950544,ACC326895,75278,UPI,2022-02-11,normal
ACC360247,ACC528361,33253,UPI,2024-01-06,normal
ACC168517,ACC713762,3298,UPI,2024-03-22,normal
ACC360247,ACC340044,95924,UPI,2022-01-16,normal
ACC332360,ACC153872,39388,NEFT,2023-04-10,normal
ACC153872,ACC342720,33003,Cash Deposit,2025-06-13,normal
ACC168517,ACC332360,21445,NEFT,2025-07-03,normal
ACC717113,ACC168517,114087,Cash Deposit,2023-02-23,normal
ACC153872,ACC185131,42910,NEFT,2025-11-21,normal
ACC342720,ACC360247,17732,NEFT,2025-01-12,normal
ACC326895,ACC950544,135581,NEFT,2025-03-27,normal
ACC153872,ACC168517,120175,Cash Deposit,2025-01-29,normal
ACC168517,ACC796212,26486,Cash Deposit,2022-08-07,normal
ACC950544,ACC114835,137622,NEFT,2024-05-15,normal
ACC889359,ACC153872,41308,Cash Deposit,2025-01-22,normal
ACC341736,ACC950544,80597,NEFT,2024-05-23,normal
ACC114835,ACC153872,79593,RTGS,2022-03-25,normal
ACC950544,ACC326895,77385,NEFT,2023-06-29,normal
ACC899787,ACC168517,65765,NEFT,2024-05-12,normal
ACC718226,ACC360247,71171,UPI,2025-04-27,normal
ACC360247,ACC717113,63550,RTGS,2022-05-16,normal
ACC950544,ACC185131,83191,NEFT,2024-12-24,normal
