FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC326895,ACC528361,14239,RTGS,2024-03-04,normal
ACC282256,ACC717113,55569,UPI,2023-09-16,normal
ACC717113,ACC341736,32919,RTGS,2025-11-23,normal
ACC332360,ACC717113,149071,NEFT,2024-05-15,normal
ACC528361,ACC717113,5887,UPI,2024-08-29,normal
ACC340044,ACC717113,48481,NEFT,2024-11-08,normal
ACC876039,ACC717113,142642,RTGS,2022-11-24,normal
ACC878967,ACC717113,43349,UPI,2022-03-03,normal
ACC321275,ACC717113,63451,UPI,2022-06-28,normal
ACC205409,ACC717113,111719,NEFT,2024-07-09,normal
ACC713762,ACC717113,18648,Cash Deposit,2025-06-17,normal
ACC718226,ACC717113,15580,RTGS,2022-07-30,normal
ACC751194,ACC528361,80419,Cash Deposit,2024-12-14,normal
ACC717113,ACC600935,74249,NEFT,2022-07-01,normal
ACC717113,ACC718226,138818,RTGS,2025-10-25,normal
ACC522060,ACC717113,108186,NEFT,2025-12-13,normal
ACC717113,ACC341736,83372,RTGS,2025-03-07,normal
ACC717113,ACC282256,145697,UPI,2023-05-23,normal
ACC185131,ACC717113,59075,NEFT,2023-09-08,normal
ACC901577,ACC717113,34794,NEFT,2025-03-10,normal
ACC717113,ACC522060,107460,UPI,2024-12-29,normal
ACC717113,ACC644173,42091,Cash Deposit,2025-08-27,normal
ACC147726,ACC528361,49012,UPI,2022-04-03,normal
ACC717113,ACC332360,94803,NEFT,2024-11-08,normal
ACC717113,ACC273982,2705,Cash Deposit,2022-04-14,normal
ACC717113,ACC342720,145112,UPI,2022-11-03,normal
ACC717113,ACC899787,7515,RTGS,2025-09-13,normal
ACC717113,ACC718226,102174,RTGS,2023-08-02,normal
ACC528361,ACC522060,129764,RTGS,2022-03-29,normal
ACC718226,ACC717113,125308,NEFT,2025-10-20,normal
ACC717113,ACC889359,4100,NEFT,2025-07-01,normal
ACC899787,ACC528361,122604,RTGS,2024-01-30,normal
ACC153872,ACC717113,112519,NEFT,2024-04-11,normal
ACC717113,ACC478411,48987,Cash Deposit,2023-06-08,normal
ACC717113,ACC332360,100402,Cash Deposit,2023-06-26,normal
ACC717113,ACC718226,122647,NEFT,2022-09-10,normal
ACC528361,ACC340044,141334,RTGS,2024-03-25,normal
ACC878967,ACC717113,115373,UPI,2024-09-28,normal
ACC717113,ACC950544,4383,RTGS,2025-10-09,normal
ACC717113,ACC396451,107785,RTGS,2023-06-22,normal
ACC522060,ACC717113,56404,RTGS,2022-10-20,normal
ACC717113,ACC718226,67923,NEFT,2022-02-03,normal
ACC717113,ACC478411,82202,Cash Deposit,2024-08-15,normal
ACC899787,ACC717113,103402,UPI,2023-01-30,normal
ACC718226,ACC528361,131376,NEFT,2023-12-23,normal
ACC332360,ACC717113,74870,UPI,2022-05-22,normal
ACC718226,ACC717113,115576,NEFT,2025-07-30,normal
ACC717113,ACC760021,60398,Cash Deposit,2025-03-19,normal
ACC717113,ACC522060,124852,Cash Deposit,2023-01-27,normal
ACC326895,ACC717113,24662,NEFT,2024-01-31,normal
ACC717113,ACC147726,145853,NEFT,2025-04-30,normal
ACC717113,ACC340044,9071,UPI,2022-11-07,normal
ACC718226,ACC717113,22288,NEFT,2025-01-20,normal
ACC301939,ACC717113,30514,NEFT,2023-01-05,normal
ACC141797,ACC717113,143563,RTGS,2024-12-07,normal
ACC114835,ACC528361,11607,NEFT,2022-08-31,normal
ACC114835,ACC717113,62546,Cash Deposit,2023-04-04,normal
ACC717113,ACC153872,14116,Cash Deposit,2023-05-12,normal
ACC282256,ACC528361,59152,Cash Deposit,2022-07-25,normal
ACC718226,ACC717113,85438,NEFT,2024-06-20,normal
ACC205409,ACC717113,139572,UPI,2024-09-06,normal
ACC282256,ACC717113,116795,RTGS,2024-07-11,normal
ACC396451,ACC717113,95627,Cash Deposit,2024-05-23,normal
ACC168517,ACC528361,134653,UPI,2025-09-17,normal
ACC717113,ACC326895,66864,RTGS,2025-04-09,normal
ACC717113,ACC340044,27921,Cash Deposit,2023-04-12,normal
ACC522060,ACC717113,87825,Cash Deposit,2022-11-03,normal
ACC717113,ACC326895,93871,RTGS,2022-05-09,normal
ACC717113,ACC342720,95507,RTGS,2025-08-09,normal
ACC522060,ACC717113,95327,UPI,2025-04-08,normal
ACC717113,ACC168517,116995,Cash Deposit,2024-02-09,normal
ACC717113,ACC718226,65229,NEFT,2023-04-24,normal
ACC717113,ACC718226,18653,NEFT,2022-10-02,normal
ACC718226,ACC717113,76819,RTGS,2023-05-15,normal
ACC717113,ACC751194,2602,RTGS,2022-10-20,normal
ACC718226,ACC717113,39137,NEFT,2022-02-09,normal
ACC326895,ACC717113,52447,UPI,2023-04-12,normal
ACC326895,ACC717113,89958,Cash Deposit,2024-04-23,normal
ACC878967,ACC717113,114734,UPI,2024-05-29,normal
ACC282256,ACC717113,126139,UPI,2025-07-04,normal
ACC718226,ACC717113,96508,RTGS,2022-12-30,normal
ACC717113,ACC332360,129906,UPI,2024-03-09,normal
ACC341736,ACC717113,146557,UPI,2023-11-26,normal
ACC332360,ACC717113,111667,UPI,2023-02-07,normal
ACC717113,ACC326895,145229,NEFT,2025-09-08,normal
ACC717113,ACC718226,117873,UPI,2024-03-23,normal
ACC301939,ACC717113,45108,Cash Deposit,2024-03-06,normal
ACC114835,ACC717113,134547,NEFT,2025-09-23,normal
ACC321275,ACC717113,25181,RTGS,2025-06-24,normal
ACC528361,ACC332360,61355,Cash Deposit,2023-04-20,normal
ACC717113,ACC876039,129313,NEFT,2025-04-26,normal
ACC878967,ACC717113,33187,Cash Deposit,2023-12-15,normal
ACC332360,ACC717113,76185,NEFT,2024-09-23,normal
ACC717113,ACC760021,59909,NEFT,2022-04-30,normal
ACC478411,ACC717113,91321,RTGS,2024-06-05,normal
ACC717113,ACC332360,42910,RTGS,2024-03-09,normal
ACC717113,ACC340044,96210,NEFT,2024-09-29,normal
ACC717113,ACC600935,64983,UPI,2022-03-01,normal
ACC878967,ACC717113,147611,UPI,2025-06-03,normal
ACC522060,ACC717113,114702,NEFT,2025-03-06,normal
ACC522060,ACC717113,101306,UPI,2022-01-31,normal
ACC717113,ACC114835,25762,UPI,2024-06-25,normal
ACC360247,ACC528361,33253,UPI,2024-01-06,normal
ACC717113,ACC522060,102256,UPI,2025-05-22,normal
ACC522060,ACC717113,133101,Cash Deposit,2022-04-03,normal
ACC717113,ACC326895,61164,RTGS,2024-09-29,normal
ACC321275,ACC717113,114797,RTGS,2022-07-23,normal
ACC751194,ACC717113,111599,UPI,2022-05-18,normal
ACC332360,ACC717113,147168,Cash Deposit,2022-06-27,normal
ACC717113,ACC876039,117814,RTGS,2022-02-19,normal
ACC717113,ACC168517,114087,Cash Deposit,2023-02-23,normal
ACC717113,ACC332360,38191,Cash Deposit,2024-02-15,normal
ACC717113,ACC205409,59847,NEFT,2024-10-16,normal
ACC717113,ACC341736,127500,Cash Deposit,2025-01-01,normal
ACC147726,ACC717113,91345,UPI,2023-03-07,normal
ACC717113,ACC878967,75054,Cash Deposit,2025-03-29,normal
ACC717113,ACC718226,110337,UPI,2025-03-30,normal
ACC717113,ACC718226,99320,UPI,2022-01-09,normal
ACC760021,ACC717113,37898,NEFT,2024-02-05,normal
ACC717113,ACC332360,99116,Cash Deposit,2024-05-08,normal
ACC717113,ACC522060,31812,UPI,2023-01-20,normal
ACC718226,ACC717113,18056,NEFT,2023-08-01,normal
ACC718226,ACC717113,127124,RTGS,2023-09-28,normal
ACC332360,ACC717113,103025,Cash Deposit,2024-06-17,normal
ACC717113,ACC321275,54943,UPI,2025-09-21,normal
ACC326895,ACC717113,19556,Cash Deposit,2025-04-19,normal
ACC901577,ACC717113,56530,UPI,2022-01-09,normal
ACC717113,ACC273982,60190,Cash Deposit,2023-06-07,normal
ACC717113,ACC528361,60657,UPI,2025-02-11,normal
ACC836996,ACC528361,78674,Cash Deposit,2022-10-15,normal
ACC332360,ACC717113,4259,NEFT,2024-06-25,normal
ACC528361,ACC522060,113986,RTGS,2022-09-04,normal
ACC528361,ACC718226,31960,Cash Deposit,2022-06-19,normal
ACC522060,ACC717113,30258,RTGS,2023-08-04,normal
ACC528361,ACC718226,39549,NEFT,2024-10-11,normal
ACC360247,ACC717113,63550,RTGS,2022-05-16,normal
