FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC899787,ACC713762,131304,NEFT,2023-01-05,normal
ACC751194,ACC718226,149642,NEFT,2024-05-29,normal
ACC341736,ACC889359,112043,RTGS,2024-07-15,normal
ACC205409,ACC326895,130254,Cash Deposit,2023-06-27,normal
ACC718226,ACC332360,131803,RTGS,2024-01-15,normal
ACC717113,ACC718226,144138,NEFT,2025-03-18,normal
ACC326895,ACC878967,45980,Cash Deposit,2023-05-17,normal
ACC718226,ACC644173,31759,UPI,2025-06-20,normal
ACC713762,ACC718226,10753,RTGS,2023-04-08,normal
ACC718226,ACC326895,44784,RTGS,2025-04-27,normal
ACC718226,ACC522060,37100,NEFT,2022-04-26,normal
ACC168517,ACC718226,99437,UPI,2023-07-24,normal
ACC326895,ACC342720,72307,NEFT,2025-08-05,normal
ACC717113,ACC326895,119004,UPI,2022-06-05,normal
ACC522060,ACC718226,85493,RTGS,2022-11-06,normal
ACC326895,ACC796212,39189,NEFT,2025-12-07,normal
ACC522060,ACC889359,119589,NEFT,2023-04-14,normal
ACC522060,ACC718226,52083,NEFT,2022-12-07,normal
ACC717113,ACC326895,35252,Cash Deposit,2024-02-06,normal
ACC321275,ACC326895,86236,NEFT,2025-12-05,normal
ACC760021,ACC889359,102192,UPI,2025-03-22,normal
ACC142185,ACC522060,46605,RTGS,2025-04-21,normal
ACC142185,ACC718226,138253,Cash Deposit,2023-11-15,normal
ACC326895,ACC718226,29863,UPI,2024-12-28,normal
ACC205409,ACC396451,108360,Cash Deposit,2022-12-11,normal
ACC326895,ACC718226,77359,UPI,2025-03-12,normal
ACC889359,ACC326895,127098,NEFT,2023-08-07,normal
ACC332360,ACC326895,21627,NEFT,2022-04-13,normal
ACC717113,ACC326895,54636,UPI,2025-01-08,normal
ACC341736,ACC718226,123551,NEFT,2022-07-11,normal
ACC142185,ACC326895,3517,NEFT,2025-11-24,normal
ACC147726,ACC332360,140641,RTGS,2022-10-22,normal
ACC205409,ACC332360,87344,RTGS,2023-04-13,normal
ACC878967,ACC718226,25627,RTGS,2024-06-29,normal
ACC644173,ACC718226,54441,RTGS,2022-07-23,normal
ACC718226,ACC522060,77420,UPI,2022-08-27,normal
ACC713762,ACC522060,131607,UPI,2025-06-23,normal
ACC718226,ACC600935,53867,RTGS,2024-11-22,normal
ACC185131,ACC718226,5168,Cash Deposit,2022-01-07,normal
ACC326895,ACC522060,84038,Cash Deposit,2024-09-13,normal
ACC326895,ACC760021,138983,Cash Deposit,2023-06-21,normal
ACC326895,ACC332360,100350,RTGS,2022-06-18,normal
ACC522060,ACC142185,94118,Cash Deposit,2024-05-01,normal
ACC205409,ACC718226,24840,Cash Deposit,2024-11-29,normal
ACC644173,ACC205409,114303,Cash Deposit,2022-03-10,normal
ACC522060,ACC326895,67006,Cash Deposit,2024-06-28,normal
ACC147726,ACC522060,75717,NEFT,2022-06-16,normal
ACC326895,ACC528361,14239,RTGS,2024-03-04,normal
ACC282256,ACC718226,86581,Cash Deposit,2022-02-14,normal
ACC114835,ACC326895,18041,RTGS,2022-05-23,normal
ACC142185,ACC718226,7053,Cash Deposit,2022-08-20,normal
ACC205409,ACC717113,111719,NEFT,2024-07-09,normal
ACC713762,ACC717113,18648,Cash Deposit,2025-06-17,normal
ACC713762,ACC360247,73186,Cash Deposit,2023-04-21,normal
ACC751194,ACC326895,16235,UPI,2025-11-29,normal
ACC147726,ACC760021,3462,RTGS,2024-03-02,normal
ACC142185,ACC718226,60141,NEFT,2025-10-20,normal
ACC718226,ACC717113,15580,RTGS,2022-07-30,normal
ACC751194,ACC326895,39202,NEFT,2025-09-01,normal
ACC718226,ACC326895,119641,NEFT,2022-04-05,normal
ACC147726,ACC332360,31447,RTGS,2025-05-13,normal
ACC326895,ACC836996,16894,UPI,2025-07-25,normal
ACC713762,ACC889359,71353,Cash Deposit,2023-07-29,normal
ACC326895,ACC396451,102004,UPI,2025-07-14,normal
ACC717113,ACC718226,138818,RTGS,2025-10-25,normal
ACC718226,ACC751194,100024,RTGS,2023-03-17,normal
ACC326895,ACC478411,119665,UPI,2022-01-02,normal
ACC141797,ACC718226,100417,UPI,2023-10-14,normal
ACC718226,ACC205409,60276,RTGS,2025-12-01,normal
ACC326895,ACC282256,141667,Cash Deposit,2024-06-19,normal
ACC342720,ACC718226,6264,RTGS,2023-05-13,normal
ACC522060,ACC718226,135698,UPI,2025-01-24,normal
ACC950544,ACC718226,106874,UPI,2024-04-21,normal
ACC713762,ACC142185,62508,NEFT,2024-05-26,normal
ACC142185,ACC326895,139477,UPI,2024-03-03,normal
ACC878967,ACC147726,35766,RTGS,2022-01-23,normal
ACC147726,ACC332360,120936,RTGS,2025-03-11,normal
ACC326895,ACC522060,100816,UPI,2025-06-03,normal
ACC718226,ACC901577,127163,RTGS,2024-03-29,normal
ACC332360,ACC142185,67921,UPI,2025-05-30,normal
ACC796212,ACC326895,140380,NEFT,2023-01-24,normal
ACC522060,ACC718226,15020,RTGS,2025-08-29,normal
ACC718226,ACC332360,41670,UPI,2022-04-24,normal
ACC326895,ACC522060,10121,RTGS,2025-03-13,normal
ACC713762,ACC889359,28818,Cash Deposit,2025-06-28,normal
ACC153872,ACC147726,28346,RTGS,2024-12-13,normal
ACC326895,ACC321275,85358,NEFT,2023-04-07,normal
ACC332360,ACC713762,93648,UPI,2022-05-08,normal
ACC147726,ACC528361,49012,UPI,2022-04-03,normal
ACC950544,ACC326895,122487,UPI,2022-03-24,normal
ACC718226,ACC326895,79050,Cash Deposit,2023-09-28,normal
ACC522060,ACC718226,2022,RTGS,2023-07-09,normal
ACC889359,ACC153872,142127,UPI,2024-05-01,normal
ACC342720,ACC718226,19219,RTGS,2022-01-11,normal
ACC147726,ACC332360,20688,NEFT,2024-08-23,normal
ACC899787,ACC142185,45636,Cash Deposit,2025-01-07,normal
ACC332360,ACC205409,52485,NEFT,2023-06-08,normal
ACC718226,ACC901577,22723,Cash Deposit,2022-07-15,normal
ACC876039,ACC326895,32663,NEFT,2024-03-26,normal
ACC332360,ACC326895,5303,Cash Deposit,2023-09-30,normal
ACC717113,ACC718226,102174,RTGS,2023-08-02,normal
ACC321275,ACC326895,55404,Cash Deposit,2023-04-30,normal
ACC718226,ACC522060,133894,NEFT,2024-11-04,normal
ACC713762,ACC332360,46089,NEFT,2022-03-26,normal
ACC796212,ACC718226,74267,Cash Deposit,2025-02-07,normal
ACC901577,ACC718226,106684,UPI,2023-05-09,normal
ACC713762,ACC396451,43663,NEFT,2022-10-28,normal
ACC718226,ACC717113,125308,NEFT,2025-10-20,normal
ACC168517,ACC142185,97252,Cash Deposit,2025-12-27,normal
ACC718226,ACC185131,16864,UPI,2024-12-25,normal
ACC718226,ACC282256,90855,Cash Deposit,2023-05-15,normal
ACC889359,ACC396451,103577,UPI,2024-04-15,normal
ACC522060,ACC326895,87646,RTGS,2025-12-10,normal
ACC141797,ACC205409,5567,RTGS,2022-10-10,normal
ACC717113,ACC889359,4100,NEFT,2025-07-01,normal
ACC332360,ACC326895,13482,NEFT,2025-04-28,normal
ACC713762,ACC332360,64195,NEFT,2025-08-01,normal
ACC899787,ACC205409,31389,UPI,2025-03-22,normal
ACC751194,ACC326895,73658,UPI,2025-07-14,normal
ACC332360,ACC718226,147971,Cash Deposit,2025-05-23,normal
ACC326895,ACC522060,76184,RTGS,2023-11-08,normal
ACC341736,ACC205409,18485,Cash Deposit,2024-01-20,normal
ACC332360,ACC326895,25636,RTGS,2024-05-16,normal
ACC273982,ACC718226,16147,RTGS,2023-12-12,normal
ACC332360,ACC326895,87563,RTGS,2023-09-22,normal
ACC326895,ACC876039,85853,RTGS,2025-11-23,normal
ACC717113,ACC718226,122647,NEFT,2022-09-10,normal
ACC142185,ACC340044,108067,UPI,2025-04-04,normal
ACC889359,ACC114835,34258,UPI,2025-02-08,normal
ACC326895,ACC718226,131734,RTGS,2023-06-25,normal
ACC114835,ACC142185,100108,RTGS,2025-11-07,normal
ACC332360,ACC326895,65671,RTGS,2025-11-22,normal
ACC326895,ACC332360,28282,UPI,2025-02-28,normal
ACC326895,ACC522060,39658,RTGS,2025-11-14,normal
ACC326895,ACC876039,57137,RTGS,2025-03-04,normal
ACC718226,ACC332360,148976,Cash Deposit,2022-10-01,normal
ACC326895,ACC878967,105490,RTGS,2024-07-31,normal
ACC326895,ACC878967,126098,UPI,2023-04-30,normal
ACC326895,ACC360247,90643,UPI,2025-08-27,normal
ACC332360,ACC326895,49804,NEFT,2022-02-14,normal
ACC326895,ACC713762,19107,UPI,2024-05-16,normal
ACC326895,ACC396451,137335,Cash Deposit,2023-07-26,normal
ACC341736,ACC142185,131667,NEFT,2025-09-13,normal
ACC326895,ACC142185,34588,NEFT,2022-03-02,normal
ACC876039,ACC326895,115376,UPI,2025-07-04,normal
ACC326895,ACC332360,134705,NEFT,2025-12-04,normal
ACC142185,ACC114835,80312,NEFT,2024-09-06,normal
ACC889359,ACC147726,99321,NEFT,2025-03-11,normal
ACC522060,ACC889359,43917,NEFT,2022-01-29,normal
ACC326895,ACC147726,135262,Cash Deposit,2025-09-18,normal
ACC185131,ACC718226,119392,Cash Deposit,2023-07-02,normal
ACC326895,ACC950544,59039,RTGS,2025-04-17,normal
ACC326895,ACC141797,134667,NEFT,2024-05-25,normal
ACC342720,ACC889359,58748,UPI,2022-09-19,normal
ACC717113,ACC718226,67923,NEFT,2022-02-03,normal
ACC899787,ACC326895,120077,UPI,2024-06-13,normal
ACC341736,ACC326895,141212,Cash Deposit,2025-12-11,normal
ACC340044,ACC718226,44366,RTGS,2023-11-30,normal
ACC147726,ACC478411,36710,NEFT,2022-01-16,normal
ACC147726,ACC205409,85533,RTGS,2024-07-09,normal
ACC142185,ACC718226,139032,Cash Deposit,2024-03-27,normal
ACC718226,ACC528361,131376,NEFT,2023-12-23,normal
ACC713762,ACC878967,125275,Cash Deposit,2024-06-01,normal
ACC950544,ACC718226,110770,UPI,2024-12-23,normal
ACC718226,ACC332360,20688,RTGS,2024-04-29,normal
ACC205409,ACC718226,42345,Cash Deposit,2022-12-25,normal
ACC522060,ACC326895,136294,RTGS,2025-04-20,normal
ACC522060,ACC713762,6453,UPI,2024-11-15,normal
ACC332360,ACC326895,52852,Cash Deposit,2022-04-04,normal
ACC273982,ACC718226,57616,RTGS,2024-11-15,normal
ACC718226,ACC717113,115576,NEFT,2025-07-30,normal
ACC341736,ACC718226,42070,Cash Deposit,2025-02-11,normal
ACC836996,ACC205409,72857,NEFT,2024-12-14,normal
ACC718226,ACC141797,123644,Cash Deposit,2023-02-24,normal
ACC751194,ACC889359,46193,Cash Deposit,2025-06-17,normal
ACC718226,ACC751194,13611,NEFT,2023-04-23,normal
ACC205409,ACC360247,38677,Cash Deposit,2023-11-12,normal
ACC301939,ACC326895,149723,RTGS,2024-06-20,normal
ACC142185,ACC836996,82940,RTGS,2022-05-17,normal
ACC282256,ACC713762,139017,UPI,2022-11-22,normal
ACC836996,ACC147726,66144,UPI,2025-08-17,normal
ACC147726,ACC168517,137359,NEFT,2023-03-06,normal
ACC326895,ACC717113,24662,NEFT,2024-01-31,normal
ACC718226,ACC301939,102003,Cash Deposit,2024-01-11,normal
ACC717113,ACC147726,145853,NEFT,2025-04-30,normal
ACC185131,ACC326895,126192,RTGS,2022-09-01,normal
ACC326895,ACC876039,16841,RTGS,2022-03-15,normal
ACC273982,ACC713762,86662,Cash Deposit,2025-12-11,normal
ACC718226,ACC717113,22288,NEFT,2025-01-20,normal
ACC205409,ACC332360,131528,NEFT,2025-05-18,normal
ACC901577,ACC718226,135674,RTGS,2025-05-31,normal
ACC522060,ACC142185,127563,NEFT,2024-03-27,normal
ACC205409,ACC153872,129621,UPI,2024-06-24,normal
ACC718226,ACC717113,85438,NEFT,2024-06-20,normal
ACC205409,ACC717113,139572,UPI,2024-09-06,normal
ACC718226,ACC644173,142874,NEFT,2023-03-05,normal
ACC644173,ACC718226,82889,NEFT,2024-09-16,normal
ACC522060,ACC326895,142444,NEFT,2024-06-28,normal
ACC718226,ACC282256,141936,NEFT,2025-05-17,normal
ACC718226,ACC644173,78924,UPI,2022-02-20,normal
ACC273982,ACC889359,114007,NEFT,2023-09-03,normal
ACC332360,ACC326895,37314,Cash Deposit,2025-06-09,normal
ACC522060,ACC205409,132605,RTGS,2024-01-20,normal
ACC326895,ACC950544,148685,NEFT,2023-03-03,normal
ACC717113,ACC326895,66864,RTGS,2025-04-09,normal
ACC718226,ACC478411,125454,Cash Deposit,2025-12-23,normal
ACC889359,ACC153872,90256,UPI,2022-01-27,normal
ACC321275,ACC326895,149443,RTGS,2023-02-21,normal
ACC273982,ACC718226,35675,UPI,2025-04-26,normal
ACC360247,ACC718226,65272,NEFT,2023-02-17,normal
ACC273982,ACC889359,93194,RTGS,2022-03-02,normal
ACC321275,ACC326895,148231,RTGS,2023-01-22,normal
ACC889359,ACC332360,38582,RTGS,2023-10-04,normal
ACC141797,ACC718226,10407,UPI,2022-10-03,normal
ACC332360,ACC713762,116745,UPI,2024-05-17,normal
ACC718226,ACC147726,73918,NEFT,2023-08-25,normal
ACC717113,ACC326895,93871,RTGS,2022-05-09,normal
ACC718226,ACC114835,96501,Cash Deposit,2024-06-08,normal
ACC326895,ACC282256,101512,NEFT,2023-03-23,normal
ACC273982,ACC718226,13791,UPI,2022-02-23,normal
ACC717113,ACC718226,65229,NEFT,2023-04-24,normal
ACC326895,ACC205409,101082,NEFT,2025-11-25,normal
ACC796212,ACC326895,122058,RTGS,2024-12-13,normal
ACC717113,ACC718226,18653,NEFT,2022-10-02,normal
ACC718226,ACC717113,76819,RTGS,2023-05-15,normal
ACC760021,ACC889359,26840,UPI,2024-11-18,normal
ACC332360,ACC326895,24100,NEFT,2023-10-27,normal
ACC340044,ACC326895,115543,RTGS,2024-09-12,normal
ACC889359,ACC341736,121050,RTGS,2022-04-19,normal
ACC340044,ACC326895,53426,RTGS,2022-01-26,normal
ACC332360,ACC326895,16216,RTGS,2023-01-14,normal
ACC147726,ACC332360,84585,Cash Deposit,2022-06-04,normal
ACC718226,ACC717113,39137,NEFT,2022-02-09,normal
ACC713762,ACC114835,67496,UPI,2023-02-26,normal
ACC713762,ACC326895,36207,UPI,2023-01-13,normal
ACC326895,ACC717113,52447,UPI,2023-04-12,normal
ACC205409,ACC950544,32603,UPI,2023-03-16,normal
ACC326895,ACC717113,89958,Cash Deposit,2024-04-23,normal
ACC718226,ACC326895,50672,RTGS,2024-10-22,normal
ACC718226,ACC396451,118055,NEFT,2024-05-26,normal
ACC718226,ACC282256,95482,RTGS,2023-05-22,normal
ACC718226,ACC717113,96508,RTGS,2022-12-30,normal
ACC522060,ACC205409,26147,UPI,2023-11-17,normal
ACC713762,ACC644173,107980,Cash Deposit,2024-01-30,normal
ACC478411,ACC326895,135928,RTGS,2022-05-05,normal
ACC147726,ACC796212,125923,UPI,2024-01-27,normal
ACC326895,ACC522060,99221,Cash Deposit,2022-11-23,normal
ACC301939,ACC326895,103779,UPI,2024-10-08,normal
ACC718226,ACC326895,77135,Cash Deposit,2024-04-21,normal
ACC760021,ACC889359,8850,NEFT,2024-04-25,normal
ACC717113,ACC326895,145229,NEFT,2025-09-08,normal
ACC147726,ACC205409,60878,NEFT,2025-10-11,normal
ACC360247,ACC889359,128346,NEFT,2025-02-08,normal
ACC717113,ACC718226,117873,UPI,2024-03-23,normal
ACC718226,ACC147726,52136,NEFT,2025-05-09,normal
ACC713762,ACC836996,110425,RTGS,2025-12-09,normal
ACC718226,ACC342720,9219,RTGS,2022-08-21,normal
ACC342720,ACC326895,73331,NEFT,2025-04-13,normal
ACC644173,ACC326895,111907,UPI,2024-09-14,normal
ACC142185,ACC718226,28316,NEFT,2023-07-31,normal
ACC142185,ACC522060,131400,UPI,2025-05-14,normal
ACC332360,ACC713762,144712,NEFT,2022-07-06,normal
ACC147726,ACC901577,10645,NEFT,2022-05-29,normal
ACC326895,ACC301939,54578,Cash Deposit,2023-06-13,normal
ACC718226,ACC326895,42877,UPI,2022-05-03,normal
ACC718226,ACC332360,18091,RTGS,2025-11-25,normal
ACC326895,ACC360247,17403,Cash Deposit,2022-06-13,normal
ACC326895,ACC341736,27627,Cash Deposit,2025-04-08,normal
ACC718226,ACC836996,141884,Cash Deposit,2024-07-29,normal
ACC718226,ACC522060,21682,UPI,2025-05-29,normal
ACC326895,ACC342720,22890,RTGS,2022-03-18,normal
ACC718226,ACC644173,101339,Cash Deposit,2022-09-08,normal
ACC326895,ACC332360,115598,UPI,2025-09-17,normal
ACC114835,ACC147726,68393,Cash Deposit,2023-12-07,normal
ACC878967,ACC718226,132245,NEFT,2023-10-01,normal
ACC718226,ACC751194,107353,Cash Deposit,2023-03-03,normal
ACC205409,ACC760021,40179,RTGS,2023-01-13,normal
ACC326895,ACC522060,126888,NEFT,2022-02-16,normal
ACC522060,ACC326895,136204,NEFT,2024-06-30,normal
ACC876039,ACC713762,28290,UPI,2024-09-22,normal
ACC901577,ACC718226,142522,RTGS,2023-07-23,normal
ACC718226,ACC301939,52490,Cash Deposit,2024-01-04,normal
ACC332360,ACC718226,12227,Cash Deposit,2025-02-09,normal
ACC796212,ACC718226,88357,Cash Deposit,2023-05-12,normal
ACC332360,ACC718226,35095,NEFT,2024-11-11,normal
ACC340044,ACC326895,125084,RTGS,2025-02-12,normal
