FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC342720,ACC522060,79727,Cash Deposit,2022-05-30,normal
ACC522060,ACC326895,137317,NEFT,2023-09-07,normal
ACC340044,ACC522060,56139,UPI,2023-11-24,normal
ACC185131,ACC522060,15662,NEFT,2024-04-12,normal
ACC168517,ACC522060,36141,UPI,2024-07-21,normal
ACC326895,ACC522060,48968,NEFT,2023-01-19,normal
ACC522060,ACC282256,146072,NEFT,2022-01-29,normal
ACC713762,ACC522060,50335,RTGS,2025-10-21,normal
ACC718226,ACC522060,17872,NEFT,2024-05-14,normal
ACC522060,ACC153872,7066,NEFT,2023-03-19,normal
ACC340044,ACC718226,53979,UPI,2023-03-04,normal
ACC717113,ACC522060,117492,Cash Deposit,2022-11-24,normal
ACC522060,ACC332360,13690,NEFT,2025-01-22,normal
ACC751194,ACC141797,47025,NEFT,2025-05-03,normal
ACC836996,ACC522060,72638,NEFT,2023-07-08,normal
ACC718226,ACC522060,37100,NEFT,2022-04-26,normal
ACC717113,ACC522060,91626,NEFT,2025-06-28,normal
ACC522060,ACC718226,85493,RTGS,2022-11-06,normal
ACC522060,ACC889359,119589,NEFT,2023-04-14,normal
ACC522060,ACC718226,52083,NEFT,2022-12-07,normal
ACC522060,ACC301939,26490,UPI,2024-10-24,normal
ACC142185,ACC522060,46605,RTGS,2025-04-21,normal
ACC141797,ACC522060,85593,NEFT,2024-02-04,normal
ACC522060,ACC717113,25760,UPI,2022-12-14,normal
ACC522060,ACC153872,37226,RTGS,2024-04-19,normal
ACC332360,ACC141797,91834,Cash Deposit,2022-04-18,normal
ACC644173,ACC522060,104477,UPI,2023-07-31,normal
ACC751194,ACC522060,31182,UPI,2023-02-26,normal
ACC718226,ACC522060,77420,UPI,2022-08-27,normal
ACC522060,ACC282256,112622,UPI,2025-11-19,normal
ACC273982,ACC522060,20208,Cash Deposit,2024-08-27,normal
ACC522060,ACC796212,146304,NEFT,2024-06-22,normal
ACC713762,ACC522060,131607,UPI,2025-06-23,normal
ACC522060,ACC342720,98920,RTGS,2023-04-07,normal
ACC522060,ACC341736,148646,NEFT,2025-03-08,normal
ACC326895,ACC522060,84038,Cash Deposit,2024-09-13,normal
ACC522060,ACC142185,94118,Cash Deposit,2024-05-01,normal
ACC341736,ACC522060,63299,NEFT,2024-04-07,normal
ACC153872,ACC141797,45761,NEFT,2025-03-27,normal
ACC751194,ACC522060,102940,Cash Deposit,2022-02-11,normal
ACC522060,ACC326895,67006,Cash Deposit,2024-06-28,normal
ACC141797,ACC717113,66394,NEFT,2023-03-09,normal
ACC147726,ACC522060,75717,NEFT,2022-06-16,normal
ACC522060,ACC760021,128242,NEFT,2024-03-29,normal
ACC340044,ACC717113,48481,NEFT,2024-11-08,normal
ACC141797,ACC332360,112857,Cash Deposit,2023-09-23,normal
ACC168517,ACC340044,42914,Cash Deposit,2024-04-24,normal
ACC332360,ACC522060,55369,NEFT,2022-03-05,normal
ACC950544,ACC522060,19194,UPI,2024-07-19,normal
ACC522060,ACC878967,125796,RTGS,2024-04-11,normal
ACC522060,ACC332360,4871,UPI,2023-08-28,normal
ACC340044,ACC301939,60413,Cash Deposit,2024-07-28,normal
ACC522060,ACC717113,108186,NEFT,2025-12-13,normal
ACC141797,ACC718226,100417,UPI,2023-10-14,normal
ACC522060,ACC718226,135698,UPI,2025-01-24,normal
ACC836996,ACC522060,120428,UPI,2024-10-17,normal
ACC644173,ACC522060,47660,NEFT,2022-10-04,normal
ACC326895,ACC522060,100816,UPI,2025-06-03,normal
ACC522060,ACC718226,15020,RTGS,2025-08-29,normal
ACC340044,ACC301939,19652,UPI,2023-09-17,normal
ACC522060,ACC478411,43882,UPI,2025-09-28,normal
ACC326895,ACC522060,10121,RTGS,2025-03-13,normal
ACC717113,ACC522060,107460,UPI,2024-12-29,normal
ACC522060,ACC332360,97550,NEFT,2023-05-19,normal
ACC522060,ACC332360,66987,RTGS,2023-09-22,normal
ACC899787,ACC522060,20607,UPI,2025-04-24,normal
ACC522060,ACC718226,2022,RTGS,2023-07-09,normal
ACC522060,ACC153872,73106,RTGS,2025-06-22,normal
ACC522060,ACC836996,74428,UPI,2022-02-07,normal
ACC141797,ACC901577,106684,Cash Deposit,2025-11-02,normal
ACC718226,ACC522060,133894,NEFT,2024-11-04,normal
ACC528361,ACC522060,129764,RTGS,2022-03-29,normal
ACC141797,ACC522060,22952,NEFT,2024-06-27,normal
ACC522060,ACC326895,87646,RTGS,2025-12-10,normal
ACC141797,ACC205409,5567,RTGS,2022-10-10,normal
ACC522060,ACC950544,14692,NEFT,2023-11-09,normal
ACC522060,ACC478411,35886,NEFT,2024-12-23,normal
ACC899787,ACC141797,61016,NEFT,2024-11-18,normal
ACC326895,ACC522060,76184,RTGS,2023-11-08,normal
ACC273982,ACC522060,83158,RTGS,2025-01-14,normal
ACC528361,ACC340044,141334,RTGS,2024-03-25,normal
ACC142185,ACC340044,108067,UPI,2025-04-04,normal
ACC522060,ACC396451,25252,Cash Deposit,2025-01-15,normal
ACC326895,ACC522060,39658,RTGS,2025-11-14,normal
ACC332360,ACC522060,91678,RTGS,2022-09-17,normal
ACC332360,ACC141797,86831,NEFT,2024-06-12,normal
ACC141797,ACC760021,124536,UPI,2024-08-14,normal
ACC141797,ACC153872,56351,Cash Deposit,2025-02-17,normal
ACC876039,ACC522060,126057,UPI,2024-01-22,normal
ACC522060,ACC889359,43917,NEFT,2022-01-29,normal
ACC282256,ACC522060,74822,NEFT,2025-05-10,normal
ACC326895,ACC141797,134667,NEFT,2024-05-25,normal
ACC522060,ACC717113,56404,RTGS,2022-10-20,normal
ACC751194,ACC522060,88388,Cash Deposit,2025-06-15,normal
ACC340044,ACC718226,44366,RTGS,2023-11-30,normal
ACC522060,ACC341736,120030,RTGS,2024-12-12,normal
ACC644173,ACC522060,118594,UPI,2022-11-12,normal
ACC522060,ACC326895,136294,RTGS,2025-04-20,normal
ACC340044,ACC332360,54878,RTGS,2023-02-17,normal
ACC522060,ACC713762,6453,UPI,2024-11-15,normal
ACC522060,ACC273982,12982,RTGS,2022-05-11,normal
ACC718226,ACC141797,123644,Cash Deposit,2023-02-24,normal
ACC876039,ACC522060,145787,UPI,2022-04-03,normal
ACC717113,ACC522060,124852,Cash Deposit,2023-01-27,normal
ACC878967,ACC522060,10160,Cash Deposit,2025-08-09,normal
ACC522060,ACC153872,2652,RTGS,2024-02-26,normal
ACC340044,ACC141797,63752,RTGS,2022-10-01,normal
ACC717113,ACC340044,9071,UPI,2022-11-07,normal
ACC522060,ACC282256,123312,NEFT,2024-11-19,normal
ACC878967,ACC522060,57075,Cash Deposit,2024-11-01,normal
ACC522060,ACC142185,127563,NEFT,2024-03-27,normal
ACC340044,ACC342720,9302,Cash Deposit,2025-07-18,normal
ACC141797,ACC717113,143563,RTGS,2024-12-07,normal
ACC522060,ACC342720,27766,UPI,2024-11-12,normal
ACC522060,ACC950544,116467,Cash Deposit,2025-09-16,normal
ACC522060,ACC342720,61057,Cash Deposit,2023-01-27,normal
ACC522060,ACC326895,142444,NEFT,2024-06-28,normal
ACC360247,ACC522060,39256,Cash Deposit,2023-04-21,normal
ACC522060,ACC205409,132605,RTGS,2024-01-20,normal
ACC341736,ACC522060,88881,Cash Deposit,2025-02-19,normal
ACC141797,ACC751194,44907,UPI,2023-04-10,normal
ACC522060,ACC332360,26652,NEFT,2024-04-08,normal
ACC717113,ACC340044,27921,Cash Deposit,2023-04-12,normal
ACC522060,ACC876039,103345,NEFT,2025-12-02,normal
ACC141797,ACC718226,10407,UPI,2022-10-03,normal
ACC522060,ACC168517,6232,RTGS,2022-07-12,normal
ACC522060,ACC717113,87825,Cash Deposit,2022-11-03,normal
ACC522060,ACC717113,95327,UPI,2025-04-08,normal
ACC141797,ACC644173,145543,NEFT,2023-10-25,normal
ACC522060,ACC114835,38878,UPI,2023-01-05,normal
ACC340044,ACC326895,115543,RTGS,2024-09-12,normal
ACC340044,ACC326895,53426,RTGS,2022-01-26,normal
ACC522060,ACC644173,89854,NEFT,2025-11-25,normal
ACC876039,ACC141797,38203,Cash Deposit,2022-12-11,normal
ACC341736,ACC522060,74843,NEFT,2022-03-18,normal
ACC522060,ACC836996,56456,Cash Deposit,2023-06-09,normal
ACC522060,ACC205409,26147,UPI,2023-11-17,normal
ACC326895,ACC522060,99221,Cash Deposit,2022-11-23,normal
ACC522060,ACC342720,72987,RTGS,2024-03-17,normal
ACC796212,ACC522060,137074,UPI,2025-09-05,normal
ACC522060,ACC901577,71547,NEFT,2022-07-01,normal
ACC142185,ACC522060,131400,UPI,2025-05-14,normal
ACC522060,ACC751194,44349,UPI,2022-03-21,normal
ACC360247,ACC522060,111374,NEFT,2024-05-04,normal
ACC141797,ACC273982,37483,RTGS,2023-09-14,normal
ACC718226,ACC522060,21682,UPI,2025-05-29,normal
ACC478411,ACC522060,51157,NEFT,2025-05-24,normal
ACC522060,ACC332360,64250,Cash Deposit,2022-06-18,normal
ACC340044,ACC600935,144292,Cash Deposit,2025-05-08,normal
ACC950544,ACC141797,96080,RTGS,2024-05-22,normal
ACC326895,ACC522060,126888,NEFT,2022-02-16,normal
ACC332360,ACC522060,73946,UPI,2022-08-16,normal
ACC522060,ACC326895,136204,NEFT,2024-06-30,normal
ACC522060,ACC332360,109964,NEFT,2024-04-17,normal
ACC321275,ACC340044,92971,NEFT,2025-09-28,normal
ACC522060,ACC340044,84422,Cash Deposit,2023-02-02,normal
ACC644173,ACC340044,40173,UPI,2022-12-04,normal
ACC141797,ACC332360,116473,NEFT,2023-08-16,normal
ACC717113,ACC340044,96210,NEFT,2024-09-29,normal
ACC141797,ACC332360,21080,Cash Deposit,2022-02-18,normal
ACC340044,ACC326895,125084,RTGS,2025-02-12,normal
ACC522060,ACC717113,114702,NEFT,2025-03-06,normal
ACC718226,ACC340044,106417,NEFT,2025-05-14,normal
ACC600935,ACC522060,9548,UPI,2024-02-26,normal
ACC522060,ACC717113,101306,UPI,2022-01-31,normal
ACC205409,ACC340044,23644,UPI,2023-10-22,normal
ACC522060,ACC332360,24809,RTGS,2024-04-14,normal
ACC717113,ACC522060,102256,UPI,2025-05-22,normal
ACC522060,ACC717113,133101,Cash Deposit,2022-04-03,normal
ACC360247,ACC340044,95924,UPI,2022-01-16,normal
ACC301939,ACC522060,100716,Cash Deposit,2025-10-18,normal
ACC340044,ACC205409,29370,RTGS,2022-06-14,normal
ACC332360,ACC522060,83675,NEFT,2023-01-30,normal
ACC332360,ACC340044,66183,Cash Deposit,2024-07-17,normal
ACC522060,ACC321275,21175,UPI,2023-03-01,normal
ACC340044,ACC326895,67249,Cash Deposit,2024-09-28,normal
ACC321275,ACC522060,7683,RTGS,2023-09-21,normal
ACC522060,ACC301939,16217,UPI,2024-05-13,normal
ACC282256,ACC522060,131024,UPI,2023-01-03,normal
ACC326895,ACC522060,38302,UPI,2022-05-30,normal
ACC522060,ACC718226,15615,NEFT,2024-07-28,normal
ACC141797,ACC899787,72707,NEFT,2023-10-11,normal
ACC522060,ACC342720,138372,UPI,2024-05-23,normal
ACC522060,ACC185131,137788,Cash Deposit,2023-08-22,normal
ACC478411,ACC522060,68373,Cash Deposit,2025-05-27,normal
ACC717113,ACC522060,31812,UPI,2023-01-20,normal
ACC478411,ACC522060,2239,NEFT,2022-06-08,normal
ACC522060,ACC718226,30763,Cash Deposit,2024-08-31,normal
ACC522060,ACC899787,89857,NEFT,2025-02-19,normal
ACC522060,ACC600935,127564,RTGS,2024-02-26,normal
ACC340044,ACC332360,149928,UPI,2024-08-24,normal
ACC528361,ACC522060,113986,RTGS,2022-09-04,normal
ACC340044,ACC713762,101578,Cash Deposit,2025-10-29,normal
ACC321275,ACC522060,111853,NEFT,2022-01-19,normal
ACC876039,ACC522060,90149,RTGS,2025-05-09,normal
ACC522060,ACC141797,55295,Cash Deposit,2023-03-28,normal
ACC522060,ACC717113,30258,RTGS,2023-08-04,normal
ACC522060,ACC876039,64931,NEFT,2022-11-16,normal
ACC522060,ACC796212,131723,UPI,2025-11-19,normal
ACC522060,ACC876039,39027,RTGS,2022-02-12,normal
ACC522060,ACC332360,11887,NEFT,2025-04-21,normal
