FROM_ACCOUNT,TO_ACCOUNT,AMOUNT,TYPE,DATE,FLAG
ACC342720,ACC478411,102250,Cash Deposit,2025-02-03,normal
ACC718226,ACC326895,31492,UPI,2025-06-23,normal
ACC717113,ACC718226,78764,NEFT,2024-10-27,normal
ACC273982,ACC718226,61934,UPI,2022-04-06,normal
ACC147726,ACC396451,62578,Cash Deposit,2025-09-29,normal
ACC718226,ACC528361,31141,NEFT,2022-10-08,normal
ACC718226,ACC796212,63396,Cash Deposit,2025-04-27,normal
ACC326895,ACC478411,13957,RTGS,2025-10-07,normal
ACC342720,ACC889359,98943,RTGS,2023-07-28,normal
ACC836996,ACC478411,71094,RTGS,2025-08-28,normal
ACC760021,ACC718226,122329,UPI,2025-10-07,normal
ACC478411,ACC878967,47287,Cash Deposit,2023-11-12,normal
ACC153872,ACC889359,37679,RTGS,2022-01-22,normal
ACC751194,ACC478411,56230,RTGS,2022-10-22,normal
ACC889359,ACC326895,4315,UPI,2023-10-06,normal
ACC718226,ACC878967,22178,NEFT,2025-04-16,normal
ACC889359,ACC332360,79208,Cash Deposit,2022-11-19,normal
ACC836996,ACC718226,146831,UPI,2024-04-07,normal
ACC718226,ACC522060,17872,NEFT,2024-05-14,normal
ACC340044,ACC718226,53979,UPI,2023-03-04,normal
ACC147726,ACC600935,68533,RTGS,2023-07-27,normal
ACC342720,ACC889359,65351,NEFT,2025-02-11,normal
ACC751194,ACC718226,149642,NEFT,2024-05-29,normal
ACC341736,ACC889359,112043,RTGS,2024-07-15,normal
ACC718226,ACC332360,131803,RTGS,2024-01-15,normal
ACC717113,ACC718226,144138,NEFT,2025-03-18,normal
ACC718226,ACC644173,31759,UPI,2025-06-20,normal
ACC713762,ACC718226,10753,RTGS,2023-04-08,normal
ACC718226,ACC326895,44784,RTGS,2025-04-27,normal
ACC718226,ACC522060,37100,NEFT,2022-04-26,normal
ACC168517,ACC718226,99437,UPI,2023-07-24,normal
ACC796212,ACC478411,107062,RTGS,2022-09-20,normal
ACC522060,ACC718226,85493,RTGS,2022-11-06,normal
ACC522060,ACC889359,119589,NEFT,2023-04-14,normal
ACC522060,ACC718226,52083,NEFT,2022-12-07,normal
ACC760021,ACC889359,102192,UPI,2025-03-22,normal
ACC142185,ACC718226,138253,Cash Deposit,2023-11-15,normal
ACC326895,ACC718226,29863,UPI,2024-12-28,normal
ACC326895,ACC718226,77359,UPI,2025-03-12,normal
ACC889359,ACC326895,127098,NEFT,2023-08-07,normal
ACC341736,ACC718226,123551,NEFT,2022-07-11,normal
ACC147726,ACC332360,140641,RTGS,2022-10-22,normal
ACC878967,ACC718226,25627,RTGS,2024-06-29,normal
ACC644173,ACC718226,54441,RTGS,2022-07-23,normal
ACC718226,ACC522060,77420,UPI,2022-08-27,normal
ACC718226,ACC600935,53867,RTGS,2024-11-22,normal
ACC185131,ACC718226,5168,Cash Deposit,2022-01-07,normal
ACC205409,ACC718226,24840,Cash Deposit,2024-11-29,normal
ACC147726,ACC522060,75717,NEFT,2022-06-16,normal
ACC282256,ACC718226,86581,Cash Deposit,2022-02-14,normal
ACC142185,ACC718226,7053,Cash Deposit,2022-08-20,normal
ACC147726,ACC760021,3462,RTGS,2024-03-02,normal
ACC142185,ACC718226,60141,NEFT,2025-10-20,normal
ACC718226,ACC717113,15580,RTGS,2022-07-30,normal
ACC718226,ACC326895,119641,NEFT,2022-04-05,normal
ACC147726,ACC332360,31447,RTGS,2025-05-13,normal
ACC713762,ACC889359,71353,Cash Deposit,2023-07-29,normal
ACC717113,ACC718226,138818,RTGS,2025-10-25,normal
ACC718226,ACC751194,100024,RTGS,2023-03-17,normal
ACC326895,ACC478411,119665,UPI,2022-01-02,normal
ACC141797,ACC718226,100417,UPI,2023-10-14,normal
ACC718226,ACC205409,60276,RTGS,2025-12-01,normal
ACC342720,ACC718226,6264,RTGS,2023-05-13,normal
ACC522060,ACC718226,135698,UPI,2025-01-24,normal
ACC950544,ACC718226,106874,UPI,2024-04-21,normal
ACC478411,ACC396451,140658,Cash Deposit,2024-04-15,normal
ACC878967,ACC147726,35766,RTGS,2022-01-23,normal
ACC147726,ACC332360,120936,RTGS,2025-03-11,normal
ACC718226,ACC901577,127163,RTGS,2024-03-29,normal
ACC522060,ACC718226,15020,RTGS,2025-08-29,normal
ACC522060,ACC478411,43882,UPI,2025-09-28,normal
ACC718226,ACC332360,41670,UPI,2022-04-24,normal
ACC713762,ACC889359,28818,Cash Deposit,2025-06-28,normal
ACC153872,ACC147726,28346,RTGS,2024-12-13,normal
ACC147726,ACC528361,49012,UPI,2022-04-03,normal
ACC718226,ACC326895,79050,Cash Deposit,2023-09-28,normal
ACC522060,ACC718226,2022,RTGS,2023-07-09,normal
ACC889359,ACC153872,142127,UPI,2024-05-01,normal
ACC342720,ACC718226,19219,RTGS,2022-01-11,normal
ACC147726,ACC332360,20688,NEFT,2024-08-23,normal
ACC718226,ACC901577,22723,Cash Deposit,2022-07-15,normal
ACC717113,ACC718226,102174,RTGS,2023-08-02,normal
ACC718226,ACC522060,133894,NEFT,2024-11-04,normal
ACC796212,ACC718226,74267,Cash Deposit,2025-02-07,normal
ACC901577,ACC718226,106684,UPI,2023-05-09,normal
ACC718226,ACC717113,125308,NEFT,2025-10-20,normal
ACC718226,ACC185131,16864,UPI,2024-12-25,normal
ACC718226,ACC282256,90855,Cash Deposit,2023-05-15,normal
ACC889359,ACC396451,103577,UPI,2024-04-15,normal
ACC522060,ACC478411,35886,NEFT,2024-12-23,normal
ACC717113,ACC889359,4100,NEFT,2025-07-01,normal
ACC332360,ACC718226,147971,Cash Deposit,2025-05-23,normal
ACC899787,ACC478411,63534,NEFT,2024-04-16,normal
ACC332360,ACC478411,54179,NEFT,2025-10-26,normal
ACC273982,ACC718226,16147,RTGS,2023-12-12,normal
ACC717113,ACC478411,48987,Cash Deposit,2023-06-08,normal
ACC717113,ACC718226,122647,NEFT,2022-09-10,normal
ACC889359,ACC114835,34258,UPI,2025-02-08,normal
ACC326895,ACC718226,131734,RTGS,2023-06-25,normal
ACC718226,ACC332360,148976,Cash Deposit,2022-10-01,normal
ACC332360,ACC478411,11057,Cash Deposit,2023-11-18,normal
ACC889359,ACC147726,99321,NEFT,2025-03-11,normal
ACC522060,ACC889359,43917,NEFT,2022-01-29,normal
ACC326895,ACC147726,135262,Cash Deposit,2025-09-18,normal
ACC185131,ACC718226,119392,Cash Deposit,2023-07-02,normal
ACC342720,ACC889359,58748,UPI,2022-09-19,normal
ACC717113,ACC718226,67923,NEFT,2022-02-03,normal
ACC340044,ACC718226,44366,RTGS,2023-11-30,normal
ACC950544,ACC478411,22194,Cash Deposit,2023-02-14,normal
ACC717113,ACC478411,82202,Cash Deposit,2024-08-15,normal
ACC147726,ACC478411,36710,NEFT,2022-01-16,normal
ACC147726,ACC205409,85533,RTGS,2024-07-09,normal
ACC142185,ACC718226,139032,Cash Deposit,2024-03-27,normal
ACC718226,ACC528361,131376,NEFT,2023-12-23,normal
ACC950544,ACC718226,110770,UPI,2024-12-23,normal
ACC718226,ACC332360,20688,RTGS,2024-04-29,normal
ACC205409,ACC718226,42345,Cash Deposit,2022-12-25,normal
ACC273982,ACC718226,57616,RTGS,2024-11-15,normal
ACC718226,ACC717113,115576,NEFT,2025-07-30,normal
ACC341736,ACC718226,42070,Cash Deposit,2025-02-11,normal
ACC718226,ACC141797,123644,Cash Deposit,2023-02-24,normal
ACC282256,ACC478411,131012,NEFT,2023-09-05,normal
ACC751194,ACC889359,46193,Cash Deposit,2025-06-17,normal
ACC718226,ACC751194,13611,NEFT,2023-04-23,normal
ACC836996,ACC147726,66144,UPI,2025-08-17,normal
ACC185131,ACC478411,75387,RTGS,2022-12-06,normal
ACC147726,ACC168517,137359,NEFT,2023-03-06,normal
ACC718226,ACC301939,102003,Cash Deposit,2024-01-11,normal
ACC717113,ACC147726,145853,NEFT,2025-04-30,normal
ACC718226,ACC717113,22288,NEFT,2025-01-20,normal
ACC901577,ACC718226,135674,RTGS,2025-05-31,normal
ACC718226,ACC717113,85438,NEFT,2024-06-20,normal
ACC718226,ACC644173,142874,NEFT,2023-03-05,normal
ACC644173,ACC718226,82889,NEFT,2024-09-16,normal
ACC718226,ACC282256,141936,NEFT,2025-05-17,normal
ACC718226,ACC644173,78924,UPI,2022-02-20,normal
ACC273982,ACC889359,114007,NEFT,2023-09-03,normal
ACC718226,ACC478411,125454,Cash Deposit,2025-12-23,normal
ACC889359,ACC153872,90256,UPI,2022-01-27,normal
ACC273982,ACC718226,35675,UPI,2025-04-26,normal
ACC360247,ACC718226,65272,NEFT,2023-02-17,normal
ACC273982,ACC889359,93194,RTGS,2022-03-02,normal
ACC478411,ACC600935,100973,RTGS,2024-04-30,normal
ACC889359,ACC332360,38582,RTGS,2023-10-04,normal
ACC141797,ACC718226,10407,UPI,2022-10-03,normal
ACC718226,ACC147726,73918,NEFT,2023-08-25,normal
ACC718226,ACC114835,96501,Cash Deposit,2024-06-08,normal
ACC273982,ACC718226,13791,UPI,2022-02-23,normal
ACC717113,ACC718226,65229,NEFT,2023-04-24,normal
ACC478411,ACC168517,53897,Cash Deposit,2022-11-01,normal
ACC717113,ACC718226,18653,NEFT,2022-10-02,normal
ACC718226,ACC717113,76819,RTGS,2023-05-15,normal
ACC760021,ACC889359,26840,UPI,2024-11-18,normal
ACC889359,ACC341736,121050,RTGS,2022-04-19,normal
ACC147726,ACC332360,84585,Cash Deposit,2022-06-04,normal
ACC718226,ACC717113,39137,NEFT,2022-02-09,normal
ACC332360,ACC478411,9217,NEFT,2022-07-15,normal
ACC718226,ACC326895,50672,RTGS,2024-10-22,normal
ACC718226,ACC396451,118055,NEFT,2024-05-26,normal
ACC718226,ACC282256,95482,RTGS,2023-05-22,normal
ACC718226,ACC717113,96508,RTGS,2022-12-30,normal
ACC478411,ACC326895,135928,RTGS,2022-05-05,normal
ACC147726,ACC796212,125923,UPI,2024-01-27,normal
ACC718226,ACC326895,77135,Cash Deposit,2024-04-21,normal
ACC760021,ACC889359,8850,NEFT,2024-04-25,normal
ACC147726,ACC205409,60878,NEFT,2025-10-11,normal
ACC360247,ACC889359,128346,NEFT,2025-02-08,normal
ACC717113,ACC718226,117873,UPI,2024-03-23,normal
ACC718226,ACC147726,52136,NEFT,2025-05-09,normal
ACC718226,ACC342720,9219,RTGS,2022-08-21,normal
ACC142185,ACC718226,28316,NEFT,2023-07-31,normal
ACC147726,ACC901577,10645,NEFT,2022-05-29,normal
ACC718226,ACC326895,42877,UPI,2022-05-03,normal
ACC718226,ACC332360,18091,RTGS,2025-11-25,normal
ACC718226,ACC836996,141884,Cash Deposit,2024-07-29,normal
ACC718226,ACC522060,21682,UPI,2025-05-29,normal
ACC478411,ACC522060,51157,NEFT,2025-05-24,normal
ACC718226,ACC644173,101339,Cash Deposit,2022-09-08,normal
ACC114835,ACC147726,68393,Cash Deposit,2023-12-07,normal
ACC878967,ACC718226,132245,NEFT,2023-10-01,normal
ACC478411,ACC717113,91321,RTGS,2024-06-05,normal
ACC718226,ACC751194,107353,Cash Deposit,2023-03-03,normal
ACC901577,ACC718226,142522,RTGS,2023-07-23,normal
ACC718226,ACC301939,52490,Cash Deposit,2024-01-04,normal
ACC332360,ACC718226,12227,Cash Deposit,2025-02-09,normal
ACC796212,ACC718226,88357,Cash Deposit,2023-05-12,normal
ACC332360,ACC718226,35095,NEFT,2024-11-11,normal
ACC396451,ACC718226,35788,NEFT,2025-02-01,normal
ACC332360,ACC718226,122507,UPI,2023-05-08,normal
ACC153872,ACC718226,118405,NEFT,2022-03-30,normal
ACC147726,ACC901577,80339,NEFT,2025-04-18,normal
ACC878967,ACC718226,3249,Cash Deposit,2022-03-07,normal
ACC718226,ACC340044,106417,NEFT,2025-05-14,normal
ACC718226,ACC478411,18104,UPI,2023-05-05,normal
ACC796212,ACC718226,43149,UPI,2025-05-14,normal
ACC301939,ACC147726,14779,UPI,2022-08-06,normal
ACC718226,ACC342720,58936,UPI,2022-10-07,normal
ACC332360,ACC478411,124872,NEFT,2024-08-11,normal
ACC718226,ACC478411,117629,UPI,2023-08-13,normal
ACC644173,ACC889359,112289,RTGS,2025-12-28,normal
ACC326895,ACC718226,133649,RTGS,2024-02-18,normal
ACC147726,ACC717113,91345,UPI,2023-03-07,normal
ACC876039,ACC718226,103162,RTGS,2025-06-10,normal
ACC717113,ACC718226,110337,UPI,2025-03-30,normal
ACC644173,ACC147726,102421,Cash Deposit,2024-12-29,normal
ACC717113,ACC718226,99320,UPI,2022-01-09,normal
ACC522060,ACC718226,15615,NEFT,2024-07-28,normal
ACC718226,ACC901577,39753,UPI,2023-05-13,normal
ACC114835,ACC147726,59595,UPI,2025-10-06,normal
ACC478411,ACC522060,68373,Cash Deposit,2025-05-27,normal
ACC326895,ACC478411,26531,UPI,2025-02-28,normal
ACC478411,ACC522060,2239,NEFT,2022-06-08,normal
ACC522060,ACC718226,30763,Cash Deposit,2024-08-31,normal
ACC718226,ACC717113,18056,NEFT,2023-08-01,normal
ACC718226,ACC332360,108343,Cash Deposit,2024-02-28,normal
ACC718226,ACC717113,127124,RTGS,2023-09-28,normal
ACC718226,ACC760021,53664,NEFT,2022-03-28,normal
ACC718226,ACC644173,56363,UPI,2024-02-07,normal
ACC889359,ACC153872,41308,Cash Deposit,2025-01-22,normal
ACC718226,ACC114835,39231,RTGS,2022-07-13,normal
ACC332360,ACC718226,72171,RTGS,2024-05-21,normal
ACC332360,ACC478411,18051,Cash Deposit,2022-12-04,normal
ACC718226,ACC751194,119187,NEFT,2024-08-19,normal
ACC528361,ACC718226,31960,Cash Deposit,2022-06-19,normal
ACC718226,ACC760021,56268,RTGS,2024-01-04,normal
ACC273982,ACC147726,97647,UPI,2022-10-27,normal
ACC718226,ACC360247,71171,UPI,2025-04-27,normal
ACC528361,ACC718226,39549,NEFT,2024-10-11,normal
ACC713762,ACC718226,112312,UPI,2025-09-04,normal
ACC478411,ACC321275,54631,NEFT,2022-01-27,normal
